,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.blocked,timings.connect,timings.receive,timings.wait,timings.ssl,timings.dns,timings.send,serverIPAddress,comment,time,request.queryString.name,response._error
23,,2019-10-11T13:26:36.012+03:00,GET,https://cdn.tynt.com/ti.js,HTTP/1.1,434,0,,200,OK,HTTP/1.1,0,application/javascript,,,529,16108,,,0,432,1055,153,381,79,0,104.16.88.26,,1721,,
24,,2019-10-11T13:26:36.021+03:00,GET,https://secure.quantserve.com/quant.js,HTTP/1.1,393,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,362,5456,,,0,463,0,99,413,79,0,91.228.74.178,,643,,
25,,2019-10-11T13:26:36.050+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=181365358&t=pageview&_s=1&dl=https%3A%2F%2Fwww.sporcle.com%2F&ul=en-us&de=UTF-8&dt=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&sd=24-bit&sr=800x600&vp=793x579&je=0&_u=AACAAEAB~&jid=&gjid=&cid=1076255631.1570789401&tid=UA-136782910-1&_gid=52193914.1570789401&z=400560676,HTTP/1.1,705,0,,200,OK,HTTP/1.1,0,image/gif,,,479,35,,,-1,-1,0,90,-1,-1,0,216.58.206.14,,91,value,
26,,2019-10-11T13:26:36.386+03:00,GET,https://a.pub.network/core/prebid-analytics-1.33.5.js,HTTP/1.1,476,0,,200,OK,HTTP/1.1,0,text/html,,,856,98158,,,0,234,174,216,211,0,0,104.25.192.114,,626,,
27,,2019-10-11T13:26:36.621+03:00,GET,https://jadserve.postrelease.com/t?ntv_url=https%3A%2F%2Fwww.sporcle.com%2F&ntv_mvi&ntv_fpc=cd6a35ef-987e-44b9-8d7b-ebfa44ed5f19,HTTP/1.1,508,0,,200,,HTTP/1.1,0,text/javascript;charset=UTF-8,,,472,143,,,0,776,0,236,749,0,0,54.193.47.133,,1014,value,
28,,2019-10-11T13:26:36.622+03:00,GET,https://rules.quantcount.com/rules-p-67AnXw_uTFYyc.js,HTTP/1.1,369,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,507,3,,,0,345,0,88,319,61,0,13.225.249.127,,496,,
29,,2019-10-11T13:26:36.727+03:00,GET,https://apis.google.com/js/api.js?onload=onLoadGoogleAuth2,HTTP/1.1,563,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,885,4851,,,0,350,10,120,311,0,0,172.217.23.142,,482,value,
30,,2019-10-11T13:26:36.776+03:00,GET,https://connect.facebook.net/en_US/sdk.js,HTTP/1.1,357,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,805,1781,,,0,354,0,91,327,41,0,157.240.1.23,,488,,
31,,2019-10-11T13:26:36.881+03:00,GET,"https://apis.google.com/_/scs/apps-static/_/js/k=oz.gapi.en_US.ysvV9EtEi0w.O/m=auth2,client/rt=j/sv=1/d=1/ed=1/am=wQE/rs=AGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ/cb=gapi.loaded_0",HTTP/1.1,677,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,541,101170,,,-1,-1,126,94,-1,-1,0,172.217.23.142,,221,,
32,,2019-10-11T13:26:37.060+03:00,GET,https://dnlzsmybcpo0z.cloudfront.net/medium/1383824.jpg?v=1542236665,HTTP/1.1,420,0,,200,OK,HTTP/1.1,0,image/jpeg,,,585,11084,,,0,316,0,669,286,0,0,13.225.249.82,,987,value,
33,,2019-10-11T13:26:37.235+03:00,GET,https://pixel.quantserve.com/pixel;r=1210360003;rf=0;a=p-67AnXw_uTFYyc;url=https%3A%2F%2Fwww.sporcle.com%2F;fpan=0;fpa=P0-1555103206-1570789508478;ns=0;ce=1;qjs=1;qv=4c19192-20180628134937;cm=;ref=;je=0;sr=800x600x24;enc=n;dst=1;et=1570789596715;tzo=-180;ogl=type.website%2Curl.https%3A%2F%2Fwww%252Esporcle%252Ecom%2Ctitle.Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%2Cdescription.Play%20thousands%20of%20free%20online%20trivia%20quiz%20games%252E%20There%20is%20a%20fun%20quiz%20about%20virtu%2Cimage.https%3A%2F%2Fdnlzsmybcpo0z%252Ecloudfront%252Enet%2Fimages%2Fbig%2Fdefault%252Ejpg%3Fv%3D10104,HTTP/1.1,1019,0,,200,OK,HTTP/1.1,0,image/gif,,,259,35,,,0,405,0,112,375,34,0,91.228.74.138,,553,,
34,,2019-10-11T13:26:37.453+03:00,GET,https://sc.tynt.com/script/sc/dv3UEm-Yir5lQMacwqm_6l.js,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,792,1215,,,0,197,0,109,168,0,0,104.16.87.26,,308,,
35,,2019-10-11T13:26:37.502+03:00,GET,https://www.googletagservices.com/tag/js/gpt.js,HTTP/1.1,363,0,,200,OK,HTTP/1.1,0,text/javascript,,,765,14539,,,-1,-1,15,120,-1,-1,0,172.217.21.226,,136,,
36,,2019-10-11T13:26:37.607+03:00,GET,https://freestar-io.videoplayerhub.com/gallery.js,HTTP/1.1,365,0,,200,OK,HTTP/1.1,0,application/javascript,,,516,22591,,,0,292,37,282,274,34,0,13.225.249.66,,648,,
37,,2019-10-11T13:26:37.614+03:00,GET,https://accounts.google.com/o/oauth2/iframe,HTTP/1.1,701,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,658,403,,,0,335,0,92,317,0,0,216.58.206.13,,428,,
38,,2019-10-11T13:26:37.652+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2019100701.js,HTTP/1.1,462,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,59106,,,-1,-1,126,120,-1,-1,0,172.217.22.98,,246,,
39,,2019-10-11T13:26:37.782+03:00,GET,https://ir-na.amazon-adsystem.com/e/ir?t=sporclecom-20&l=am2&o=1&a=B0719RGMCB,HTTP/1.1,482,0,,200,,HTTP/1.1,0,image/gif,,,126,42,,,0,552,0,171,525,52,0,52.94.240.125,,776,value,
40,,2019-10-11T13:26:37.879+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,225,0,93,192,0,0,172.217.21.226,,320,value,
41,,2019-10-11T13:26:37.928+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,276,0,99,241,0,0,172.217.21.226,,377,value,
42,,2019-10-11T13:26:37.954+03:00,GET,https://ic.tynt.com/b/p?id=dv3UEm-Yir5lQMacwqm_6l&lm=0&ts=1570789597247&dn=TI&iso=0&img=https%3A%2F%2Fdnlzsmybcpo0z.cloudfront.net%2Fimages%2Fbig%2Fdefault.jpg%3Fv%3D10104&t=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&cu=https%3A%2F%2Fwww.sporcle.com%2F,HTTP/1.1,727,0,,200,OK,HTTP/1.1,0,image/gif,,,409,35,,,0,667,0,211,629,30,0,208.100.17.183,,909,value,
43,,2019-10-11T13:26:37.962+03:00,GET,https://de.tynt.com/deb/v2?id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,560,0,,200,,HTTP/1.1,0,application/javascript,,,451,544,,,0,405,0,202,381,0,0,208.100.17.190,,608,value,
44,,2019-10-11T13:26:37.962+03:00,GET,https://cdn-sic.33across.com/1/javascripts/sic.js,HTTP/1.1,427,0,,200,OK,HTTP/1.1,0,application/javascript,,,547,128166,,,0,322,677,99,297,67,0,104.16.39.14,,1167,,
45,,2019-10-11T13:26:37.969+03:00,GET,https://connect.facebook.net/en_US/sdk.js?hash=b3c459c74b96c50fa3527856d9f69c86&ua=modern_es6,HTTP/1.1,439,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,820,59081,,,0,295,189,92,259,0,0,157.240.1.23,,577,value,
46,,2019-10-11T13:26:37.979+03:00,GET,https://tag.bounceexchange.com/2490/i.js,HTTP/1.1,462,0,,200,OK,HTTP/1.1,0,text/plain; charset=utf-8,,,290,1804,,,0,428,0,85,405,0,0,35.190.92.63,,515,,
47,,2019-10-11T13:26:38.090+03:00,GET,https://ssl.gstatic.com/accounts/o/749446591-idpiframe_css_ltr.css,HTTP/1.1,416,0,,200,OK,HTTP/1.1,0,text/css,,,507,1130,,,0,363,0,99,341,0,0,172.217.16.163,,464,,
48,,2019-10-11T13:26:38.112+03:00,GET,https://ssl.gstatic.com/accounts/o/2198989661-v2-idpiframe.js,HTTP/1.1,396,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,25357,,,0,369,43,100,343,0,0,172.217.16.163,,513,,
49,,2019-10-11T13:26:38.177+03:00,GET,https://de.tynt.com/deb/v2?m=xch&id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,566,0,,200,,HTTP/1.1,0,application/javascript,,,304,4,,,-1,-1,0,167,-1,-1,0,208.100.17.190,,167,value,
50,,2019-10-11T13:26:38.618+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,549,1128,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1084,483,,,0,389,0,128,319,0,1,185.33.223.200,,518,,
51,,2019-10-11T13:26:38.804+03:00,POST,https://dmx.districtm.io/b/v1,HTTP/1.1,789,663,,204,No Content,HTTP/1.1,0,,,,544,0,,,0,391,0,129,359,0,0,104.16.190.66,,520,,
52,,2019-10-11T13:26:38.808+03:00,GET,https://c.amazon-adsystem.com/aax2/apstag.js,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,application/javascript,,,484,22193,,,0,478,2,195,453,31,0,13.226.3.186,,708,,
53,,2019-10-11T13:26:38.809+03:00,POST,https://qcx.quantserve.com:8443/qchb,HTTP/1.1,469,336,,200,OK,HTTP/1.1,0,application/json,,,234,89,,,0,763,0,124,732,0,0,91.228.72.8,,888,,
54,,2019-10-11T13:26:38.827+03:00,GET,https://assets.bounceexchange.com/assets/smart-tag/versioned/ijs_all_modules_d69e5cee1bb28009159dc29dcdf2cad4.js,HTTP/1.1,534,0,,200,OK,HTTP/1.1,0,text/javascript,,,802,88597,,,0,710,137,81,662,0,0,34.98.72.95,,930,,
55,,2019-10-11T13:26:38.827+03:00,POST,https://qcx.quantserve.com:8443/qchb,HTTP/1.1,469,309,,200,OK,HTTP/1.1,0,application/json,,,234,87,,,0,784,0,173,762,0,0,91.228.72.8,,958,,
56,,2019-10-11T13:26:38.846+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=15&p_pos=unknown&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=9aee27bb-9094-4638-b33c-f01d13d0138c&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.30341463989880735,HTTP/1.1,1127,0,,200,OK,HTTP/1.1,0,application/json,,,429,284,,,0,653,0,110,623,0,0,69.173.144.140,,764,value,
57,,2019-10-11T13:26:38.853+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,549,1124,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1047,476,,,-1,-1,0,129,-1,-1,0,185.33.223.200,,129,,
58,,2019-10-11T13:26:38.853+03:00,POST,https://qcx.quantserve.com:8443/qchb,HTTP/1.1,469,309,,200,OK,HTTP/1.1,0,application/json,,,234,89,,,0,743,0,108,670,0,0,91.228.72.8,,852,,
59,,2019-10-11T13:26:38.854+03:00,GET,https://s.adtelligent.com/sync.html?aid=410295,HTTP/1.1,595,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,311,660,,,0,759,0,151,692,0,0,23.227.137.50,,912,value,
60,,2019-10-11T13:26:38.857+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,549,1123,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1047,477,,,0,582,0,184,555,0,1,185.33.223.200,,768,,
61,,2019-10-11T13:26:38.857+03:00,POST,https://ssc.33across.com/api/v1/hb,HTTP/1.1,516,332,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,374,132,,,0,827,0,172,799,0,0,208.100.17.175,,1001,,
