,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.wait,timings.dns,timings.ssl,timings.send,serverIPAddress,comment,time,response._error
102,,2019-10-08T16:54:17.855+03:00,GET,https://de.tynt.com/deb/v2?id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,value,560,0,,200,,HTTP/1.1,0,application/javascript,,,451,544,,,650,0,0,188,97,620,0,208.100.17.181,,936,
103,,2019-10-08T16:54:17.860+03:00,GET,https://cdn.districtm.io/ids/idsync.4fd5df3e.js,HTTP/1.1,,830,0,,200,OK,HTTP/1.1,0,application/javascript,,,643,2132,,,254,0,26,93,0,235,0,104.16.190.66,,375,
104,,2019-10-08T16:54:17.866+03:00,GET,https://de.tynt.com/deb/v2?m=xch&id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,value,566,0,,200,,HTTP/1.1,0,application/javascript,,,304,4,,,664,0,0,168,0,614,0,208.100.17.181,,834,
105,,2019-10-08T16:54:17.870+03:00,GET,https://d2na2p72vtqyok.cloudfront.net/client-embed/ca3e1043-799d-4a44-bc34-c8546ee2da35.js,HTTP/1.1,,406,0,,200,OK,HTTP/1.1,0,application/javascript,,,559,21339,,,394,0,46,83,0,363,0,99.86.255.49,,525,
106,,2019-10-08T16:54:17.901+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,,450,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,-1,-1,4,93,-1,-1,0,216.58.207.65,,98,
107,,2019-10-08T16:54:17.954+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=CgTVOG5mcXY7gIoT0gAf26oeYDYfloN9YpPzDpOsJpcHY6YAQEAEg-72bGmD5uvSDnBCgAYqkrN0CyAEJqQJTPPcZfxyBPuACAKgDAcgDCqoE0AFP0B-IRpp13sNuHL7r-dpnnN0zIjVYdmQC8dKMJRSyZv0XU4IwNFJ2dOppHH2hnkCP12sSvHEwFRa6GpDDW_FPUYrhyR7iMfH6YYfQ1DKDEsQq1xqeJm5O31zB3KYzJqPlhlihlsQsp3wp8jad5AQGPmGOyAPr2FnWmV2t5f2WaYhnvUW6hJ2i2-xZwwt1JF_GEbolf3_gVIPRB7mDl0MypjVHCjoGnwye7q_m9fPebpwXAhpVwUlcm7MBLFC6iGy3fXozprpNehkxl4sLqRYTwASIyKuZowLgBAGSBQQIBBgBkgUECAUYBKAGLoAH3tvTogGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwDyBwQQ8_ME0ggHCIBhEAEYHYAKA9gTDQ&sigh=05idw1ZlMuI&template_id=484&tpd=AGWhJmtzyfslxyU8X71Zqucv-3K2qvDaHQy6A1Coqqu71GA6qg,HTTP/1.1,value,1183,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,-1,-1,0,100,-1,-1,0,172.217.22.98,,101,
108,,2019-10-08T16:54:18.075+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-v0.js,HTTP/1.1,,422,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,70044,,,128,0,496,88,0,103,0,172.217.18.1,,713,
109,,2019-10-08T16:54:18.083+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-ad-exit-0.1.js,HTTP/1.1,,430,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,5411,,,137,0,133,83,0,111,0,172.217.18.1,,355,
110,,2019-10-08T16:54:18.083+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-analytics-0.1.js,HTTP/1.1,,432,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,40838,,,137,0,254,82,0,111,0,172.217.18.1,,475,
111,,2019-10-08T16:54:18.091+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-fit-text-0.1.js,HTTP/1.1,,431,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,1388,,,141,0,0,82,0,111,0,172.217.18.1,,225,
112,,2019-10-08T16:54:18.111+03:00,GET,https://connect.facebook.net/en_US/fbevents.js,HTTP/1.1,,362,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1072,31625,,,219,0,42,89,0,188,0,157.240.1.23,,352,
113,,2019-10-08T16:54:18.179+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-form-0.1.js,HTTP/1.1,,427,0,,200,OK,HTTP/1.1,0,text/javascript,,,1331,13920,,,-1,-1,897,144,-1,-1,0,172.217.18.1,,1042,
114,,2019-10-08T16:54:18.215+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaR8Z_Qs2yoFhOFZkEd7CWGt_NfSa3w8bvl73F498S7s36Ak1t30Q6gGE2mQQl2Fat4FXAomDwgVgi0yjPXtmrWmxNqcsA,HTTP/1.1,value,732,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,260,0,0,95,0,228,0,172.217.18.4,,355,
115,,2019-10-08T16:54:18.229+03:00,POST,https://c.pub.network/c,HTTP/1.1,,539,3352,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,675,0,0,188,0,647,1,35.226.36.58,,865,
116,,2019-10-08T16:54:18.234+03:00,GET,https://cdn-sic.33across.com/1/stylesheets/sic.css,HTTP/1.1,,443,0,,200,OK,HTTP/1.1,0,text/css,,,531,2446,,,-1,-1,0,161,-1,-1,0,104.16.39.14,,161,
117,,2019-10-08T16:54:18.264+03:00,GET,https://dmx.districtm.io/s/v1/users/10002,HTTP/1.1,,858,0,,302,Found,HTTP/1.1,0,,,https://s.amazon-adsystem.com/ecm3?ex=dmx.com&id=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAyLCJ1c3IiOiJxZ1llc2dZYk1WSjJUbkJIWTNvM1MwdHBTa1IzVFZwbU5rTkxXVEZKZVdWUSJ9.2uTYSejdJ-DxrDb45AYl36PhLmIzmuRc4HsYjnnCiohPOUhyrGWCG5KDW_-9EuSTkjTwI6SLEyjTSvMEMYcnrw,828,0,,,254,0,0,116,0,229,0,104.16.68.69,,371,
118,,2019-10-08T16:54:18.266+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js,HTTP/1.1,,446,0,,200,OK,HTTP/1.1,0,text/javascript,,,542,14485,,,-1,-1,13,119,-1,-1,0,172.217.22.98,,132,
119,,2019-10-08T16:54:18.271+03:00,GET,https://b2c.insticator.com/v3/pages/usertracking,HTTP/1.1,,579,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,431,2776,,,246,0,2,170,0,219,0,104.20.25.11,,419,
120,,2019-10-08T16:54:18.288+03:00,GET,https://connect.facebook.net/signals/config/134240187179576?v=2.9.4&r=stable,HTTP/1.1,value,392,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1176,79752,,,-1,-1,90,89,-1,-1,0,157.240.1.23,,180,
121,,2019-10-08T16:54:18.346+03:00,GET,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,HTTP/1.1,,403,0,,200,OK,HTTP/1.1,0,application/javascript,,,593,2652,,,315,0,2,102,0,289,0,13.226.3.186,,420,
122,,2019-10-08T16:54:18.346+03:00,GET,https://df80k0z3fi8zg.cloudfront.net/files/instbid_1_34_release_20190807.js,HTTP/1.1,,391,0,,200,OK,HTTP/1.1,0,application/javascript,,,518,67247,,,321,0,124,98,0,295,0,143.204.194.5,,543,
123,,2019-10-08T16:54:18.492+03:00,GET,https://ps.eyeota.net/pixel?pid=c9gd671&t=gif&uid=CmUMLV2cmEico6y1BAFoAg%3D%3D&33random=1570543899876&cat=33across,HTTP/1.1,value,541,0,,302,Found,HTTP/1.1,0,,,https://sync.mathtag.com/sync/img?mt_exid=10015&redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D7vi0rg0%26uid%3D%5BMM_UUID%5D%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26,308,0,,,244,0,0,115,0,223,0,18.197.149.199,,360,
124,,2019-10-08T16:54:18.557+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2019100301.js,HTTP/1.1,,462,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,58949,,,-1,-1,99,125,-1,-1,0,172.217.22.98,,224,
125,,2019-10-08T16:54:18.567+03:00,GET,https://connect.facebook.net/signals/plugins/inferredEvents.js?v=2.9.4,HTTP/1.1,value,386,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1072,10218,,,-1,-1,0,93,-1,-1,0,157.240.1.23,,94,
126,,2019-10-08T16:54:18.600+03:00,POST,https://dmx.districtm.io/b/v1,HTTP/1.1,,789,238,,204,No Content,HTTP/1.1,0,,,,544,0,,,-1,-1,0,106,-1,-1,0,104.16.68.69,,107,
127,,2019-10-08T16:54:18.873+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,445,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,838,19,,,273,0,0,103,0,247,0,185.33.223.206,,378,
128,,2019-10-08T16:54:18.893+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,463,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,838,19,,,279,0,0,99,0,256,0,185.33.223.206,,379,
129,,2019-10-08T16:54:18.978+03:00,GET,https://as-sec.casalemedia.com/cygnus?s=297262&v=7.2&r=%7B%22id%22%3A%2211148d0361e6acd%22%2C%22imp%22%3A%5B%7B%22id%22%3A%22120e66c68320115%22%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A0%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22297262%22%2C%22sid%22%3A%22300x250%22%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22ref%22%3A%22%22%7D%2C%22ext%22%3A%7B%22source%22%3A%22prebid%22%7D%7D&ac=j&sd=1&,HTTP/1.1,value,933,0,,200,OK,HTTP/1.1,0,application/json,,,964,45,,,231,0,0,167,0,202,0,212.55.189.217,,399,
130,,2019-10-08T16:54:18.989+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,446,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,838,19,,,371,0,0,92,0,339,0,185.33.223.206,,464,
131,,2019-10-08T16:54:18.999+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,288,0,0,95,0,249,0,172.217.22.34,,385,
132,,2019-10-08T16:54:19.023+03:00,POST,https://brightcombid.marphezis.com/hb,HTTP/1.1,,431,307,,204,No Content,HTTP/1.1,0,text/plain,,,244,0,,,407,0,0,159,0,372,0,34.224.155.46,,567,
133,,2019-10-08T16:54:19.067+03:00,POST,https://ap.lijit.com/rtb/bid?src=prebid_prebid_1.34.0,HTTP/1.1,value,492,202,,200,OK,HTTP/1.1,0,application/json,,,551,50,,,436,0,0,91,0,403,0,216.52.2.48,,528,
134,,2019-10-08T16:54:19.085+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,352,0,0,86,0,317,0,172.217.16.130,,440,
135,,2019-10-08T16:54:19.102+03:00,GET,https://sic.33across.com/authorize?gdprConsentLength=0&version=2.58.0&agent=Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20Win64%3B%20x64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20HeadlessChrome%2F77.0.3865.90%20Safari%2F537.36&product=inview&userId=&sessionId=&publisherURL=https%3A%2F%2Fwww.sporcle.com%2F&referrerURL=&publisherId=dv3UEm-Yir5lQMacwqm_6l&publisher=sporcle2.com&viewportWidth=793&viewportHeight=579&screenWidth=800&screenHeight=600&scrollX=0&scrollY=0&pageVisibility=visible&pageWidth=992&pageHeight=7981&_=1570542858221&callback=_tynt_jp.a1pj06zcb,HTTP/1.1,value,1160,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,888,798,,,683,0,0,176,147,654,0,3.223.253.135,,1008,
136,,2019-10-08T16:54:19.165+03:00,GET,https://ads.us.e-planning.net/hb/1/25987/1/www.sporcle.com/ROS?rnd=0.14941095941334437&e=divinsticatorad3%3A300x250&ur=https%3A%2F%2Fwww.sporcle.com%2F&r=pbjs&pbv=1.34.0&ncb=1&crs=UTF-8&,HTTP/1.1,value,593,0,,200,OK,HTTP/1.1,0,application/json,,,472,448,,,387,0,0,122,0,360,0,5.178.65.250,,510,
137,,2019-10-08T16:54:19.166+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=17062&site_id=153530&zone_id=771344&size_id=15&p_pos=unknown&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.34.0&x_source.tid=d5f3f9f2-63ce-41fd-8830-f283a4d2aafb&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.9536484551513258,HTTP/1.1,value,1454,0,,200,OK,HTTP/1.1,0,application/json,,,429,283,,,558,0,0,101,0,532,0,213.19.162.71,,660,
138,,2019-10-08T16:54:19.180+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=PageView&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570542858887&sw=800&sh=600&v=2.9.4&r=stable&ec=0&o=158&fbp=fb.1.1570542777343.1461358002&it=1570542858283&coo=false&rqm=GET,HTTP/1.1,value,640,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,247,0,0,99,0,217,0,31.13.92.36,,347,
139,,2019-10-08T16:54:19.289+03:00,POST,https://display.bfmio.com/prebid_display,HTTP/1.1,,434,454,,204,No Content,HTTP/1.1,0,text/plain;charset=iso-8859-1,,,347,0,,,473,0,0,163,0,447,0,3.225.175.5,,638,
140,,2019-10-08T16:54:19.295+03:00,GET,"https://ad.360yield.com/hb?jsonp={%22bid_request%22:{%22id%22:%22313f79c479a1f46%22,%22version%22:%224.4.0-JS-5.1%22,%22imp%22:[{%22id%22:%226c6e930f1bc31a%22,%22pid%22:%2222111532%22,%22tid%22:%22d5f3f9f2-63ce-41fd-8830-f283a4d2aafb%22,%22banner%22:{}}]}}",HTTP/1.1,value,701,0,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,324,105,,,692,0,0,249,0,666,0,18.136.161.128,,942,
141,,2019-10-08T16:54:19.304+03:00,GET,https://sync.mathtag.com/sync/img?mt_exid=10015&redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D7vi0rg0%26uid%3D%5BMM_UUID%5D%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26,HTTP/1.1,value,693,0,,302,Moved Temporarily,HTTP/1.1,0,image/gif,,https://ps.eyeota.net/match?bid=7vi0rg0&uid=8adb5d9c-9879-4100-8ccd-bc7abd00affc&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,483,0,,,644,0,0,118,26,607,0,185.29.133.199,,790,
142,,2019-10-08T16:54:19.316+03:00,GET,https://apex.go.sonobi.com/trinity.json?key_maker=%7B%2245668e9016136c%22%3A%224c4c920a6cf262ee66db%7C300x250%22%7D&ref=https%3A%2F%2Fwww.sporcle.com%2F&s=1962380d-285f-48f2-9317-5a00e38594d3&pv=60d93b2a-f980-4803-baf6-67b738a14af9&vp=mobile&lib_name=prebid&lib_v=1.34.0&us=5&,HTTP/1.1,value,750,0,,200,OK,HTTP/1.1,0,application/json,,,956,150,,,545,0,0,252,0,518,0,72.34.250.78,,797,
143,,2019-10-08T16:54:19.328+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=ViewContent&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570542858889&cd[freestar]=810cb8fe-bd56-42ab-89d3-a3636b5323c4&cd[client]=416&cd[site]=592&cd[page]=7477db901491edffe3bf99425cbeda0f&sw=800&sh=600&v=2.9.4&r=stable&ec=1&o=158&fbp=fb.1.1570542777343.1461358002&it=1570542858283&coo=false&rqm=GET,HTTP/1.1,value,763,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,394,0,0,105,0,365,0,31.13.92.36,,501,
144,,2019-10-08T16:54:19.405+03:00,GET,https://ib.adnxs.com/jpt?id=11320360&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=105&cc=154&ivt=14&iva=51&ivb=33&ivc=23&ivd=9&ive=2&ivp=82&osr=93&callback=_tynt_jp.ajc1bz0zk,HTTP/1.1,value,674,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,809,0,,,-1,-1,0,93,-1,-1,0,185.33.223.206,,94,
145,,2019-10-08T16:54:19.408+03:00,GET,https://ib.adnxs.com/jpt?id=14988416&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=50&cc=154&ivt=14&iva=51&ivb=33&ivc=23&ivd=9&ive=2&ivp=82&osr=93&callback=_tynt_jp.abftd4u8b,HTTP/1.1,value,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,808,0,,,-1,-1,0,91,-1,-1,0,185.33.223.206,,91,
146,,2019-10-08T16:54:19.480+03:00,GET,https://hb.aralego.com/header?ver=ADGENT_PREBID-2018011501&ifr=0&bl=en-US&je=1&dnt=0&host=www.sporcle.com&u=https%3A%2F%2Fwww.sporcle.com%2F&ru=&adid=ad-8A2A9236DE933ED9FB7A926D7EA36879&w=300&h=250&,HTTP/1.1,value,570,0,,204,No Content,HTTP/1.1,0,,,,179,0,,,871,0,0,356,0,841,0,64.120.88.132,,1228,
147,,2019-10-08T16:54:19.481+03:00,GET,https://g2.gumgum.com/hbid/imp?si=18037&pi=3&gdprApplies=true&gdprConsent=null&vw=800&vh=600&sw=800&sh=600&pu=https%3A%2F%2Fwww.sporcle.com%2F&ce=true&dpr=1&jcsi=%5Bobject%20Object%5D&,HTTP/1.1,value,710,0,,200,OK,HTTP/1.1,0,application/json;charset=UTF-8,,,410,101,,,868,0,0,359,0,844,0,54.92.57.79,,1228,
148,,2019-10-08T16:54:19.487+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=Microdata&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570542859464&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%22%2C%22meta%3Adescription%22%3A%22Play%20thousands%20of%20free%20online%20trivia%20quiz%20games.%20There%20is%20a%20fun%20quiz%20about%20virtually%20every%20topic%20imaginable%3A%20Geography%2C%20History%2C%20Sports%2C%20Music%2C%20TV%20and%20more!%22%7D&cd[OpenGraph]=%7B%22og%3Atype%22%3A%22website%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.sporcle.com%22%2C%22og%3Atitle%22%3A%22Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%22%2C%22og%3Adescription%22%3A%22Play%20thousands%20of%20free%20online%20trivia%20quiz%20games.%20There%20is%20a%20fun%20quiz%20about%20virtually%20every%20topic%20imaginable%3A%20Geography%2C%20History%2C%20Sports%2C%20Music%2C%20TV%20and%20more!%22%2C%22og%3Aimage%22%3A%22https%3A%2F%2Fdnlzsmybcpo0z.cloudfront.net%2Fimages%2Fbig%2Fdefault.jpg%3Fv%3D10104%22%7D&cd[Schema.org]=%5B%5D&cd[JSON-LD]=%5B%7B%22%40context%22%3A%22http%3A%2F%2Fschema.org%22%2C%22%40type%22%3A%22Organization%22%2C%22url%22%3A%22https%3A%2F%2Fwww.sporcle.com%22%2C%22logo%22%3A%22https%3A%2F%2Fwww.sporcle.com%2Fimages%2Flogo.png%22%2C%22potentialAction%22%3A%7B%22%40type%22%3A%22SearchAction%22%2C%22target%22%3A%22https%3A%2F%2Fwww.sporcle.com%2Fsearch%2F%3Fs%3D%7Bsearch_term_string%7D%22%2C%22query-input%22%3A%22required%20name%3Dsearch_term_string%22%7D%2C%22sameAs%22%3A%5B%22https%3A%2F%2Fwww.facebook.com%2FSporcle%22%2C%22https%3A%2F%2Fwww.twitter.com%2Fsporcle%22%2C%22https%3A%2F%2Fwww.youtube.com%2Fc%2Fsporcle%22%2C%22https%3A%2F%2Fplus.google.com%2F%2Bsporcle%2F%22%5D%7D%5D&sw=800&sh=600&v=2.9.4&r=stable&ec=2&o=158&fbp=fb.1.1570542777343.1461358002&it=1570542858283&coo=false&es=automatic&rqm=GET,HTTP/1.1,value,2306,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,-1,-1,0,92,-1,-1,1,31.13.92.36,,93,
149,,2019-10-08T16:54:19.504+03:00,GET,https://ib.adnxs.com/jpt?id=11320366&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=35&cc=154&ivt=14&iva=51&ivb=33&ivc=23&ivd=9&ive=2&ivp=82&osr=93&callback=_tynt_jp.ab05sc9v0,HTTP/1.1,value,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,808,0,,,-1,-1,0,87,-1,-1,0,185.33.223.206,,87,
150,,2019-10-08T16:54:19.513+03:00,POST,https://event.insticator.com/v1/event?event_name=event_pageview,HTTP/1.1,value,495,494,,201,Created,HTTP/1.1,0,,,,535,0,,,219,0,0,179,0,188,0,104.20.25.11,,399,
151,,2019-10-08T16:54:19.632+03:00,GET,https://sic.33across.com/session/333/9dtf30ca/websocket?JSESSIONID=ck68kax6-72dcong0-5c4j4f8l-549wn3a3,HTTP/1.1,value,824,0,,400,Bad Request,HTTP/1.1,0,,,,405,29,,,288,0,0,171,0,259,0,3.223.253.135,,460,
152,,2019-10-08T16:54:19.645+03:00,POST,https://c.pub.network/c,HTTP/1.1,,539,2028,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,632,0,0,192,0,602,0,35.226.36.58,,826,
153,,2019-10-08T16:54:19.730+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier1;cmd=bid;cors=yes;bidfloor=1.31;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,47,,,321,0,0,157,0,293,0,152.199.22.24,,479,
154,,2019-10-08T16:54:19.731+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier2;cmd=bid;cors=yes;bidfloor=0.65;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,47,,,321,0,0,164,0,293,0,152.199.22.24,,486,
155,,2019-10-08T16:54:19.744+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,584,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57432,,,320,0,151,116,0,299,0,34.95.120.147,,589,
156,,2019-10-08T16:54:19.778+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier3;cmd=bid;cors=yes;bidfloor=0.43;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,296,0,0,167,0,268,0,152.199.22.24,,464,
157,,2019-10-08T16:54:19.828+03:00,POST,https://ssc.33across.com/api/exchange,HTTP/1.1,,431,680,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,374,151,,,381,0,0,239,0,351,0,208.100.17.177,,621,
158,,2019-10-08T16:54:19.842+03:00,POST,https://c.pub.network/c,HTTP/1.1,,539,1976,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,-1,-1,0,189,-1,-1,0,35.226.36.58,,189,
159,,2019-10-08T16:54:19.848+03:00,POST,https://sic.33across.com/session/333/uh8b4agh/xhr_streaming?JSESSIONID=ck68kax6-72dcong0-5c4j4f8l-549wn3a3,HTTP/1.1,value,744,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,672,-1,,,-1,-1,0,164,-1,-1,0,3.223.253.135,,164,
160,,2019-10-08T16:54:19.852+03:00,GET,https://ps.eyeota.net/match?bid=7vi0rg0&uid=8adb5d9c-9879-4100-8ccd-bc7abd00affc&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,HTTP/1.1,value,540,0,,200,OK,HTTP/1.1,0,image/gif,,,103,70,,,342,0,0,121,24,322,0,18.195.251.148,,489,
161,,2019-10-08T16:54:20.008+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,584,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57432,,,-1,-1,46,105,-1,-1,0,34.95.120.147,,153,
162,,2019-10-08T16:54:20.173+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=29943355034e11&ju=https%3A//www.sporcle.com/&jr=&nl=166%252C231%252C348%252C434%252C446&ul=180%252C264%252C396%252C492%252C467&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier1&c.pf=105&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,950,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,-1,-1,0,124,-1,-1,0,34.95.120.147,,125,
163,,2019-10-08T16:54:20.296+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=268d36f4d40cea&ju=https%3A//www.sporcle.com/&jr=&nl=166%252C231%252C348%252C434%252C446&ul=180%252C264%252C396%252C492%252C467&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier2&c.pf=50&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,949,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,247,0,0,127,0,217,0,34.95.120.147,,376,
164,,2019-10-08T16:54:20.301+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,584,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57432,,,-1,-1,41,121,-1,-1,0,34.95.120.147,,163,
