,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.send,timings.wait,timings.ssl,timings.dns,serverIPAddress,comment,time,response._error
10,,2019-10-09T16:00:52.597+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/08/butt-shaped-pillow-3.jpg,HTTP/1.1,,999,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,46751,,,53,0,1224,0,361,-1,1,104.24.17.117,,1641,
11,,2019-10-09T16:00:52.597+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/pokenatomy-pokemon-anatomy-book-fb.jpg,HTTP/1.1,,1013,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,176445,,,53,0,4473,0,360,-1,0,104.24.17.117,,4888,
12,,2019-10-09T16:00:52.669+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/shark-head-bath-bomb.jpg,HTTP/1.1,,999,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,70490,,,-1,-1,1634,0,348,-1,-1,104.24.17.117,,1983,
13,,2019-10-09T16:00:52.699+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=617509595&t=pageview&_s=1&dl=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&ul=en-us&de=UTF-8&dt=Shut%20Up%20And%20Take%20My%20Money%20-%20Cool%20Gadgets%20and%20Geeky%20Products&sd=24-bit&sr=800x600&vp=800x600&je=0&_u=AACAAEAB~&jid=&gjid=&cid=202298214.1570625999&tid=UA-122981820-1&_gid=756960764.1570625999&z=726624528,HTTP/1.1,value,737,0,,200,OK,HTTP/1.1,0,image/gif,,,477,35,,,-1,-1,0,0,84,-1,-1,216.58.206.14,,85,
14,,2019-10-09T16:00:52.717+03:00,GET,https://ws.sharethis.com/button/css/buttons-secure.css,HTTP/1.1,,438,0,,200,OK,HTTP/1.1,0,text/css,,,509,3851,,,-1,-1,2,0,93,-1,-1,13.224.132.115,,96,
15,,2019-10-09T16:00:52.773+03:00,GET,"https://fonts.googleapis.com/css?family=Roboto:100,300,400,500,700,900",HTTP/1.1,value,413,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,758,,,374,0,0,0,96,334,0,172.217.23.138,,472,
16,,2019-10-09T16:00:52.773+03:00,GET,https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css,HTTP/1.1,,412,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,450,19740,,,374,0,1645,0,86,335,0,209.197.3.15,,2107,
17,,2019-10-09T16:00:52.948+03:00,GET,https://c.sharethis.mgr.consensu.org/portal.html,HTTP/1.1,,529,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,585,4765,,,293,0,4,0,84,266,90,13.224.132.25,,473,
18,,2019-10-09T16:00:52.950+03:00,GET,https://connect.facebook.net/en_US/all.js,HTTP/1.1,,344,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,804,1780,,,295,0,2,0,85,268,63,157.240.1.23,,447,
19,,2019-10-09T16:00:52.969+03:00,GET,https://plugin.monotote.com/plugin.min.js?1570626052670,HTTP/1.1,value,383,0,,200,OK,HTTP/1.1,0,application/javascript,,,921,3936,,,289,0,0,0,84,267,0,13.225.249.47,,374,
20,,2019-10-09T16:00:53.138+03:00,GET,https://load.sumo.com/76.b673d503a425732f6368.js,HTTP/1.1,,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,44057,,,665,0,139,0,107,639,0,89.187.169.79,,911,
21,,2019-10-09T16:00:53.138+03:00,GET,https://load.sumo.com/78.b673d503a425732f6368.js,HTTP/1.1,,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,101903,,,601,0,182,0,99,561,0,89.187.169.79,,883,
22,,2019-10-09T16:00:53.225+03:00,GET,https://connect.facebook.net/en_US/all.js?hash=4c93df1a4fa0391393427459c0ad957c&ua=modern_es6,HTTP/1.1,value,463,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,819,56392,,,176,0,108,0,112,155,0,157.240.1.23,,397,
23,,2019-10-09T16:00:53.457+03:00,GET,https://l.sharethis.com/pview?event=pview&version=buttons.js&lang=en&fpc=46d1173-16db09ac7f1-4a2ec38d-5&sessionID=1570626052526.73606&hostname=www.shutupandtakemymoney.com&location=%2F&product=widget&stid=&fcmp=false&publisher=wp.8cc0e660-f6fa-41ba-b476-dff972973c41&refDomain=&refQuery=&consentDomain=.consensu.org&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&sharURL=&buttonType=ERROR&destination=ERROR&source=ERROR&title=Shut%20Up%20And%20Take%20My%20Money%20-%20Cool%20Gadgets%20and%20Geeky%20Products&ts1570626052527.0=&sop=false,HTTP/1.1,value,949,0,,200,OK,HTTP/1.1,0,text/plain; charset=utf-8,,,469,51,,,368,0,0,0,111,336,30,3.120.46.255,,509,
24,,2019-10-09T16:00:53.843+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/hold-on-were-probably-not-wearing-pants-doormat.jpg,HTTP/1.1,,1026,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,131724,,,-1,-1,3044,0,345,-1,-1,104.24.17.117,,3389,
25,,2019-10-09T16:00:53.887+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,value,544,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1121,11785,,,336,0,7,0,92,285,35,31.13.92.14,,471,
26,,2019-10-09T16:00:53.914+03:00,GET,https://t.sharethis.com/1/d/t.dhj?rnd=1570626053572&cid=c010&dmn=www.shutupandtakemymoney.com,HTTP/1.1,value,462,0,,200,OK,HTTP/1.1,0,application/javascript,,,466,957,,,306,0,0,0,99,281,32,104.72.177.240,,439,
27,,2019-10-09T16:00:54.036+03:00,GET,http://t.sharethis.com/d/a.gif?aqet=priv_block_3pcookie&r=1570626054033&cid=c010,HTTP/1.1,value,436,0,,204,No Content,HTTP/1.1,0,,,,227,0,,,22,0,0,0,144,-1,0,104.72.177.240,,167,
28,,2019-10-09T16:00:54.265+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/arcade-light-switch-covers.jpg,HTTP/1.1,,1005,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,41187,,,-1,-1,823,0,348,-1,-1,104.24.17.117,,1172,
29,,2019-10-09T16:00:54.657+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2018/06/sharkini-swimsuit-bikini-suatmm.jpg,HTTP/1.1,,1010,0,,200,OK,HTTP/1.1,0,image/jpeg,,,388,47851,,,-1,-1,1030,0,366,-1,-1,104.24.17.117,,1397,
30,,2019-10-09T16:00:55.441+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/pulp-fiction-tiki-mugs.jpg,HTTP/1.1,,1001,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,73255,,,-1,-1,1828,0,357,-1,-1,104.24.17.117,,2185,
31,,2019-10-09T16:00:56.059+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/eleven-bleeding-nose-candle.jpg,HTTP/1.1,,1006,0,,200,OK,HTTP/1.1,0,image/jpeg,,,388,39499,,,-1,-1,1637,0,348,-1,-1,104.24.17.117,,1986,
32,,2019-10-09T16:00:56.502+03:00,POST,http://sumo.com/api/load/,HTTP/1.1,,531,203,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,528,769,,,28,0,0,0,426,-1,29,52.38.14.212,,485,
33,,2019-10-09T16:00:56.667+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/thanos-mens-swimwear.jpg,HTTP/1.1,,999,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,38002,,,-1,-1,616,0,354,-1,-1,104.24.17.117,,970,
34,,2019-10-09T16:00:57.004+03:00,POST,http://sumo.com/services,HTTP/1.1,,530,783,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,623,869,,,-1,-1,0,0,260,-1,-1,52.38.14.212,,261,
35,,2019-10-09T16:00:57.246+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/death-star-fire-pit.jpeg,HTTP/1.1,,999,0,,200,OK,HTTP/1.1,0,image/jpeg,,,388,138527,,,-1,-1,3238,0,344,-1,-1,104.24.17.117,,3582,
36,,2019-10-09T16:00:57.286+03:00,GET,https://load.sumo.com/6.b673d503a425732f6368.js,HTTP/1.1,,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,2520,,,-1,-1,45,0,110,-1,-1,89.187.169.79,,156,
37,,2019-10-09T16:00:57.287+03:00,GET,https://load.sumo.com/68.b673d503a425732f6368.js,HTTP/1.1,,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,631,,,-1,-1,40,0,112,-1,-1,89.187.169.79,,153,
38,,2019-10-09T16:00:57.452+03:00,GET,https://load.sumo.com/0.b673d503a425732f6368.js,HTTP/1.1,,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,2481,,,-1,-1,44,0,111,-1,-1,89.187.169.79,,156,
39,,2019-10-09T16:00:57.452+03:00,GET,https://load.sumo.com/1.b673d503a425732f6368.js,HTTP/1.1,,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,1060,,,-1,-1,48,0,109,-1,-1,89.187.169.79,,158,
40,,2019-10-09T16:00:57.525+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/chicken-harness-fb-1024x1024.jpg,HTTP/1.1,,1007,0,,200,OK,HTTP/1.1,0,image/jpeg,,,388,130122,,,-1,-1,3065,0,341,-1,-1,104.24.17.117,,3407,
41,,2019-10-09T16:00:57.612+03:00,GET,https://load.sumo.com/2.b673d503a425732f6368.js,HTTP/1.1,,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,1218,,,-1,-1,43,0,100,-1,-1,89.187.169.79,,144,
42,,2019-10-09T16:00:57.614+03:00,GET,https://load.sumo.com/3.b673d503a425732f6368.js,HTTP/1.1,,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,1608,,,-1,-1,39,0,99,-1,-1,89.187.169.79,,139,
43,,2019-10-09T16:00:57.631+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/harry-potter-wooden-bookmarks-suatmm.jpg,HTTP/1.1,,1015,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,211803,,,-1,-1,5242,0,353,-1,-1,104.24.17.117,,5595,
44,,2019-10-09T16:00:57.643+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/matching-dog-shirt-suatmm.jpg,HTTP/1.1,,1004,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,104790,,,-1,-1,2640,0,345,-1,-1,104.24.17.117,,2985,
45,,2019-10-09T16:00:57.667+03:00,GET,https://load.sumo.com/14.b673d503a425732f6368.js,HTTP/1.1,,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,131469,,,174,0,227,0,109,144,36,89.187.169.79,,548,
46,,2019-10-09T16:00:57.667+03:00,GET,https://load.sumo.com/18.b673d503a425732f6368.js,HTTP/1.1,,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,53031,,,175,0,143,0,104,144,36,89.187.169.79,,459,
47,,2019-10-09T16:00:58.049+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/ben-franklin-kite-tea-mug-suatmm.jpg,HTTP/1.1,,1011,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,86850,,,-1,-1,2227,0,338,-1,-1,104.24.17.117,,2566,
48,,2019-10-09T16:00:58.086+03:00,GET,http://graph.facebook.com/?id=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&callback=jQuery1102019035701057017418_1570626053459&_=1570626053460,HTTP/1.1,value,445,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,636,101,,,28,0,0,0,163,-1,31,157.240.1.18,,223,
49,,2019-10-09T16:00:58.098+03:00,GET,http://api.facebook.com/method/links.getStats?urls=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&format=json&callback=jQuery1102019035701057017418_1570626053461&_=1570626053462,HTTP/1.1,value,476,0,,200,OK,HTTP/1.1,0,text/javascript;charset=utf-8,,,569,264,,,28,0,0,0,148,-1,26,157.240.1.18,,204,
50,,2019-10-09T16:00:58.648+03:00,GET,https://www.linkedin.com/countserv/count/share?format=jsonp&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&callback=linkedinjsonpcallbackojlzeu&_=1570626053463,HTTP/1.1,value,737,0,,404,Not Found,HTTP/1.1,0,text/html,,,1772,24810,,,548,0,144,0,234,523,0,108.174.11.1,,929,
51,,2019-10-09T16:01:00.619+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/trex-bite-earring-2.jpg,HTTP/1.1,,990,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,42349,,,-1,-1,817,0,340,-1,-1,104.24.17.117,,1157,
52,,2019-10-09T16:01:00.632+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/infinity-beer-pong-table-2.jpg,HTTP/1.1,,997,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,62985,,,-1,-1,1627,0,348,-1,-1,104.24.17.117,,1976,
53,,2019-10-09T16:01:00.860+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/pickle-rick-tabacco-pipe-suatmm.jpg,HTTP/1.1,,1002,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,100662,,,-1,-1,2636,0,348,-1,-1,104.24.17.117,,2985,
54,,2019-10-09T16:01:00.972+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/dumping-light-1.jpg,HTTP/1.1,,986,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,57910,,,-1,-1,2435,0,358,-1,-1,104.24.17.117,,2794,
55,,2019-10-09T16:01:01.825+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/gun-cylinder-pen-holder.jpg,HTTP/1.1,,994,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,56028,,,-1,-1,1233,0,349,-1,-1,104.24.17.117,,1583,
56,,2019-10-09T16:01:02.027+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/50-caliber-shot-glasses.jpg,HTTP/1.1,,994,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,57036,,,39,0,1252,0,370,-1,0,104.24.17.117,,1663,
57,,2019-10-09T16:01:02.034+03:00,GET,https://www.facebook.com/plugins/like.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FShutUpAndTakeMyMoney%2F305843856151075%3Fbookmark_t%3Dpage&send=false&layout=button_count&width=90&show_faces=true&action=like&colorscheme=light&font&height=21&appId=194965570598454,HTTP/1.1,value,716,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1156,12261,,,-1,-1,4,0,162,-1,-1,157.240.1.35,,166,
58,,2019-10-09T16:01:02.146+03:00,GET,https://pagead2.googlesyndication.com/pagead/js/r20191003/r20190131/show_ads_impl.js,HTTP/1.1,,412,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,896,87368,,,-1,-1,148,0,114,-1,-1,172.217.18.98,,263,
59,,2019-10-09T16:01:02.413+03:00,GET,https://pagead2.googlesyndication.com/pagead/js/r20191003/r20190131/show_ads_impl.js,HTTP/1.1,,412,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,896,87368,,,-1,-1,50,0,112,-1,-1,172.217.22.98,,163,
60,,2019-10-09T16:01:02.516+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.shutupandtakemymoney.com,HTTP/1.1,value,412,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,335,0,0,0,94,303,35,172.217.22.98,,465,
61,,2019-10-09T16:01:02.517+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.shutupandtakemymoney.com,HTTP/1.1,value,414,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,344,0,0,0,93,307,27,216.58.210.2,,466,
62,,2019-10-09T16:01:02.565+03:00,GET,https://googleads.g.doubleclick.net/pagead/html/r20191003/r20190131/zrt_lookup.html,HTTP/1.1,,642,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,895,7402,,,353,0,2,0,92,319,40,216.58.205.226,,489,
63,,2019-10-09T16:01:02.610+03:00,GET,http://www.shutupandtakemymoney.com/cart?wc-ajax=get_cart_totals,HTTP/1.1,value,998,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,104.24.17.117,,0,No response received
64,,2019-10-09T16:01:02.754+03:00,GET,https://api.monotote.com/v1/find-publisher/awin/249257,HTTP/1.1,,424,0,,200,OK,HTTP/1.1,0,application/json,,,700,132,,,156,0,0,0,125,129,0,146.185.139.55,,282,
65,,2019-10-09T16:01:02.769+03:00,GET,https://api.privy.com/businesses/ACBC6F6D913531325C3A4FC3/campaigns.json?l=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&s=j&fence=1&user_uuid=b171d023-e4d4-4c0b-b4b1-ccd2a0316709,HTTP/1.1,value,591,0,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,932,43,,,361,0,0,0,447,331,0,104.25.97.17,,811,
66,,2019-10-09T16:01:02.788+03:00,GET,https://privymktg.com/collect?v=1&cid=b171d023-e4d4-4c0b-b4b1-ccd2a0316709&cd1=ACBC6F6D913531325C3A4FC3&tid=UA-20331028-1&t=pageview&ci=ACBC6F6D913531325C3A4FC3&cm=web&cn=ACBC6F6D913531325C3A4FC3&ec=widget&dl=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&dt=Shut%20Up%20And%20Take%20My%20Money%20-%20Cool%20Gadgets%20and%20Geeky%20Products&ul=en-US&z=2193869715438872,HTTP/1.1,value,730,0,,302,Moved Temporarily,HTTP/1.1,0,,,https://google-analytics.com/collect?v=1&cid=b171d023-e4d4-4c0b-b4b1-ccd2a0316709&cd1=ACBC6F6D913531325C3A4FC3&tid=UA-20331028-1&t=pageview&ci=ACBC6F6D913531325C3A4FC3&cm=web&cn=ACBC6F6D913531325C3A4FC3&ec=widget&dl=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&dt=Shut%20Up%20And%20Take%20My%20Money%20-%20Cool%20Gadgets%20and%20Geeky%20Products&ul=en-US&z=2193869715438872,822,0,,,375,0,0,0,90,350,0,104.28.22.64,,467,
67,,2019-10-09T16:01:03.049+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,value,406,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29093,,,-1,-1,25,0,130,-1,-1,216.58.208.34,,156,
68,,2019-10-09T16:01:03.057+03:00,GET,http://cas.criteo.com/delivery/ajs.php?zoneid=287315&nodis=1&cb=7450540581&exclude=undefined&charset=windows-1252&loc=http%3A//shutupandtakemymoney.com/adzonec728.html,HTTP/1.1,value,563,0,,200,OK,HTTP/1.1,0,text/javascript;charset=utf-8,,,587,1065,,,64,0,0,1,137,-1,0,178.250.0.145,,205,
69,,2019-10-09T16:01:03.071+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ivXU4/yL/l/he_IL/9IF8TchcgsZ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,124295,,,346,0,149,0,113,320,0,31.13.92.14,,610,
70,,2019-10-09T16:01:03.083+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y5/r/OqOE21UvWe3.png,HTTP/1.1,,413,0,,200,OK,HTTP/1.1,0,image/png,,,519,400,,,361,0,1,0,105,331,0,31.13.92.14,,470,
71,,2019-10-09T16:01:03.094+03:00,GET,https://platform-api.sharethis.com/js/sharethis.js,HTTP/1.1,,419,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,540,27631,,,322,0,43,0,83,293,58,13.225.249.101,,507,
72,,2019-10-09T16:01:03.210+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&h=200&twa=1&slotname=6443867551&adk=2057880241&adf=338576669&w=350&fwrn=4&fwrnh=100&lmt=1570626062&guci=2.2.0.0.2.2.0.0&format=350x200&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&flash=0&fwr=0&rh=200&rw=350&wgl=1&dt=1570626062144&bpp=23&bdt=9788&fdt=818&idt=819&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&correlator=1273463764751&frm=20&pv=2&ga_vid=202298214.1570625999&ga_sid=1570626063&ga_hid=617509595&ga_fc=0&iag=0&icsg=3025855999639536&dssz=128&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=428&ady=10783&biw=779&bih=600&scr_x=0&scr_y=0&eid=21064715%2C368226501&oid=3&pvsid=1672578090375267&pem=543&rx=0&eae=0&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7CpoeEbr%7C&abl=CS&pfx=0&fu=1040&bc=23&ifi=1&uci=1.xl9fua46sa4k&fsb=1&xpc=cwJ9is7Ssl&p=http%3A//www.shutupandtakemymoney.com&dtd=851,HTTP/1.1,value,1535,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,751,20228,,,204,0,59,0,234,175,0,216.58.205.226,,499,
73,,2019-10-09T16:01:03.230+03:00,POST,http://www.shutupandtakemymoney.com/?wc-ajax=get_refreshed_fragments,HTTP/1.1,value,1035,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,104.24.17.117,,0,No response received
