,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.send,timings.wait,timings.ssl,timings.connect,timings.blocked,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
10,,2019-10-08T16:32:47.781+03:00,GET,https://api.the-dots.com/v1/config,HTTP/1.1,403,0,,200,OK,HTTP/1.1,0,application/json,,,1063,717,,,0,0,130,207,249,0,0,104.20.56.187,,381,,
11,,2019-10-08T16:32:47.917+03:00,GET,https://js.stripe.com/v2/m/outer.html,HTTP/1.1,503,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,388,,,-1,0,80,-1,-1,-1,0,151.101.16.176,,81,,
12,,2019-10-08T16:32:47.937+03:00,OPTIONS,"https://api.the-dots.com/v1/search/users/query?include=cover-image,experiences.organisation-page,experiences,location,profile-image,projects-summary.image,tagline&page=1&perPage=8",HTTP/1.1,592,0,,200,OK,HTTP/1.1,0,text/plain,,,863,0,,,-1,0,95,-1,-1,-1,0,104.20.56.187,,96,value,
13,,2019-10-08T16:32:48.037+03:00,POST,"https://api.the-dots.com/v1/search/users/query?include=cover-image,experiences.organisation-page,experiences,location,profile-image,projects-summary.image,tagline&page=1&perPage=8",HTTP/1.1,615,87,,200,OK,HTTP/1.1,0,application/json,,,1064,12400,,,-1,0,379,-1,-1,-1,37,104.20.56.187,,416,value,
14,,2019-10-08T16:32:48.057+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,358,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,-1,0,84,-1,-1,-1,35,172.217.22.110,,120,,
15,,2019-10-08T16:32:48.057+03:00,GET,https://static.hotjar.com/c/hotjar-286277.js?sv=5,HTTP/1.1,362,0,,200,OK,HTTP/1.1,0,application/javascript,,,564,0,,,36,0,110,19596,19624,0,0,147.75.32.75,,19772,value,
16,,2019-10-08T16:32:48.062+03:00,GET,https://www.googletagmanager.com/gtag/js?id=AW-963774345,HTTP/1.1,369,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,624,27197,,,-1,0,111,-1,-1,-1,12,216.58.207.72,,124,value,
17,,2019-10-08T16:32:48.062+03:00,GET,https://connect.facebook.net/en_US/fbevents.js,HTTP/1.1,359,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1073,31625,,,-1,0,97,-1,-1,-1,17,31.13.92.14,,115,,
18,,2019-10-08T16:32:48.063+03:00,GET,https://www.googleadservices.com/pagead/conversion_async.js,HTTP/1.1,372,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,894,9186,,,-1,0,92,-1,-1,-1,21,216.58.206.2,,114,,
19,,2019-10-08T16:32:48.265+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=the-dots.com,HTTP/1.1,383,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,0,90,210,234,0,0,172.217.16.162,,326,value,
20,,2019-10-08T16:32:48.296+03:00,GET,https://images1.the-dots.com/2599906/creative-hues-live-dots-v1.jpeg?p=socialLarge,HTTP/1.1,1344,0,,200,OK,HTTP/1.1,0,image/webp,,,638,48366,,,0,0,106,1094,1130,0,139,104.20.56.187,,1376,value,
21,,2019-10-08T16:32:48.296+03:00,GET,https://images1.the-dots.com/1970234/1-2.jpeg?p=socialLarge,HTTP/1.1,1321,0,,200,OK,HTTP/1.1,0,image/webp,,,617,60542,,,97,0,105,2319,2350,0,140,104.20.56.187,,2694,value,
22,,2019-10-08T16:32:48.296+03:00,GET,https://images1.the-dots.com/2543859/image00020.jpeg?p=socialLarge,HTTP/1.1,1328,0,,200,OK,HTTP/1.1,0,image/jpeg,,,507,104472,,,96,0,93,2324,2355,0,172,104.20.56.187,,2718,value,
23,,2019-10-08T16:32:48.327+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=62570528&t=pageview&_s=1&dl=https%3A%2F%2Fthe-dots.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=The%20Creative%20Network%20%7C%20The%20Dots&sd=24-bit&sr=800x600&vp=779x600&je=0&_u=QACAAEAB~&jid=&gjid=&cid=1776269928.1570541547&tid=UA-52833372-1&_gid=1585019569.1570541547&z=510046736,HTTP/1.1,676,0,,200,OK,HTTP/1.1,0,image/gif,,,479,35,,,-1,0,94,-1,-1,-1,0,172.217.22.110,,95,value,
24,,2019-10-08T16:32:48.372+03:00,GET,https://connect.facebook.net/signals/config/471796676315561?v=2.9.4&r=stable,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1073,79753,,,-1,0,95,-1,-1,-1,44,31.13.92.14,,140,value,
25,,2019-10-08T16:32:48.383+03:00,GET,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/963774345/?random=1570541568376&cv=9&fst=1570541568376&num=1&guid=ON&resp=GooglemKTybQhCsO&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg9p0&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fthe-dots.com%2F&tiba=The%20Creative%20Network%20%7C%20The%20Dots&async=1&rfmt=3&fmt=4,HTTP/1.1,734,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,1177,934,,,-1,0,117,-1,-1,-1,2,172.217.16.162,,120,value,
26,,2019-10-08T16:32:48.435+03:00,POST,https://api.amplitude.com/,HTTP/1.1,453,1204,,200,OK,HTTP/1.1,0,text/html;charset=utf-8,,,258,7,,,0,0,257,429,462,0,0,35.160.132.183,,720,,
27,,2019-10-08T16:32:48.512+03:00,GET,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/963774345/?random=1570541568442&cv=9&fst=1570541568442&num=1&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&eid=376635470&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2oa9p0&sendb=1&ig=1&data=event%3Dgtag.config&frm=0&url=https%3A%2F%2Fthe-dots.com%2F&tiba=The%20Creative%20Network%20%7C%20The%20Dots&async=1&rfmt=3&fmt=4,HTTP/1.1,783,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,1177,971,,,-1,8,99,-1,-1,-1,1,172.217.16.162,,109,value,
28,,2019-10-08T16:32:48.619+03:00,GET,https://m.stripe.network/inner.html,HTTP/1.1,517,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,944,10066,,,0,0,91,202,260,0,3,151.101.16.176,,356,,
29,,2019-10-08T16:32:48.796+03:00,OPTIONS,"https://api.the-dots.com/v1/search/jobs/query?include=organisation-page,organisation-page.profile-image,location,job-type&page=1&perPage=8",HTTP/1.1,551,0,,200,OK,HTTP/1.1,0,text/plain,,,863,0,,,-1,0,108,-1,-1,-1,0,104.20.56.187,,109,value,
30,,2019-10-08T16:32:48.910+03:00,OPTIONS,"https://api.the-dots.com/v1/search/projects/query?include=image,owner-page,owner-page.tagline,owner-page.profile-image,owner-user,owner-user.tagline,owner-user.profile-image,collaborators-summary,collaborators-summary.tagline,collaborators-summary.profile-image,x-likes,x-likes.tagline,x-likes.profile-image,x-in-lists&page=1&perPage=8",HTTP/1.1,748,0,,200,OK,HTTP/1.1,0,text/plain,,,863,0,,,-1,0,111,-1,-1,-1,0,104.20.56.187,,112,value,
31,,2019-10-08T16:32:48.923+03:00,GET,https://www.google.co.il/pagead/1p-user-list/963774345/?random=1570541568376&cv=9&fst=1570539600000&num=1&guid=ON&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wg9p0&sendb=1&frm=0&url=https%3A%2F%2Fthe-dots.com%2F&tiba=The%20Creative%20Network%20%7C%20The%20Dots&async=1&fmt=3&is_vtc=1&random=2115556356&resp=GooglemKTybQhCsO&rmt_tld=1&ipr=y,HTTP/1.1,741,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,-1,0,99,-1,-1,-1,0,216.58.206.3,,100,value,
32,,2019-10-08T16:32:48.942+03:00,GET,https://www.google.com/pagead/1p-user-list/963774345/?random=1570541568442&cv=9&fst=1570539600000&num=1&bg=ffffff&guid=ON&eid=376635470&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2oa9p0&sendb=1&data=event%3Dgtag.config&frm=0&url=https%3A%2F%2Fthe-dots.com%2F&tiba=The%20Creative%20Network%20%7C%20The%20Dots&async=1&fmt=3&is_vtc=1&random=995812718&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y,HTTP/1.1,787,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,0,0,129,190,236,0,0,172.217.18.4,,367,value,
33,,2019-10-08T16:32:48.951+03:00,OPTIONS,"https://api.the-dots.com/v1/search/questions/query?include=author,author.profile-image,author.tagline&page=1&perPage=8",HTTP/1.1,531,0,,200,OK,HTTP/1.1,0,text/plain,,,863,0,,,0,0,114,116,150,0,0,104.20.56.187,,266,value,
34,,2019-10-08T16:32:48.951+03:00,OPTIONS,"https://api.the-dots.com/v1/search/events/query?include=description,header-image,location,page,page.profile-image,ticket-types&page=1&perPage=8",HTTP/1.1,556,0,,200,OK,HTTP/1.1,0,text/plain,,,863,0,,,0,0,123,117,151,0,0,104.20.56.187,,275,value,
35,,2019-10-08T16:32:48.953+03:00,OPTIONS,"https://api.the-dots.com/v1/search/projects/query?include=image,owner-user,owner-user.location,desired-collaborator-professions&page=1&perPage=8",HTTP/1.1,557,0,,200,OK,HTTP/1.1,0,text/plain,,,863,0,,,0,0,106,119,145,0,0,104.20.56.187,,253,value,
36,,2019-10-08T16:32:48.955+03:00,POST,"https://api.the-dots.com/v1/search/jobs/query?include=organisation-page,organisation-page.profile-image,location,job-type&page=1&perPage=8",HTTP/1.1,574,41,,200,OK,HTTP/1.1,0,application/json,,,1064,12419,,,0,0,370,119,146,0,20,104.20.56.187,,537,value,
37,,2019-10-08T16:32:49.027+03:00,POST,"https://api.the-dots.com/v1/search/projects/query?include=image,owner-page,owner-page.tagline,owner-page.profile-image,owner-user,owner-user.tagline,owner-user.profile-image,collaborators-summary,collaborators-summary.tagline,collaborators-summary.profile-image,x-likes,x-likes.tagline,x-likes.profile-image,x-in-lists&page=1&perPage=8",HTTP/1.1,771,41,,200,OK,HTTP/1.1,0,application/json,,,1064,5837,,,-1,0,285,-1,-1,-1,2,104.20.56.187,,288,value,
38,,2019-10-08T16:32:49.081+03:00,POST,"https://api.the-dots.com/v1/search/questions/query?include=author,author.profile-image,author.tagline&page=1&perPage=8",HTTP/1.1,554,41,,200,OK,HTTP/1.1,0,application/json,,,1064,5442,,,-1,0,374,-1,-1,-1,2,104.20.56.187,,377,value,
39,,2019-10-08T16:32:49.083+03:00,POST,"https://api.the-dots.com/v1/search/events/query?include=description,header-image,location,page,page.profile-image,ticket-types&page=1&perPage=8",HTTP/1.1,579,99,,200,OK,HTTP/1.1,0,application/json,,,1064,11297,,,-1,0,345,-1,-1,-1,15,104.20.56.187,,361,value,
40,,2019-10-08T16:32:49.098+03:00,GET,https://www.google.co.il/pagead/1p-user-list/963774345/?random=1570541568442&cv=9&fst=1570539600000&num=1&bg=ffffff&guid=ON&eid=376635470&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2oa9p0&sendb=1&data=event%3Dgtag.config&frm=0&url=https%3A%2F%2Fthe-dots.com%2F&tiba=The%20Creative%20Network%20%7C%20The%20Dots&async=1&fmt=3&is_vtc=1&random=995812718&resp=GooglemKTybQhCsO&rmt_tld=1&ipr=y,HTTP/1.1,789,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,-1,0,96,-1,-1,-1,0,216.58.206.3,,96,value,
41,,2019-10-08T16:32:49.116+03:00,GET,https://api.mixpanel.com/decide/?verbose=1&version=1&lib=web&token=57b0bc799858f28525e2cbaf73edf1e9&ip=1&_=1570541568841,HTTP/1.1,460,0,,200,OK,HTTP/1.1,0,application/json,,,433,233,,,0,0,97,229,259,0,0,107.178.240.159,,357,value,
42,,2019-10-08T16:32:49.188+03:00,POST,"https://api.the-dots.com/v1/search/projects/query?include=image,owner-user,owner-user.location,desired-collaborator-professions&page=1&perPage=8",HTTP/1.1,581,130,,200,OK,HTTP/1.1,0,application/json,,,1064,5979,,,-1,0,286,-1,-1,-1,2,104.20.56.187,,289,value,
43,,2019-10-08T16:32:49.189+03:00,GET,https://connect.facebook.net/signals/plugins/inferredEvents.js?v=2.9.4,HTTP/1.1,383,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1177,10218,,,0,0,95,271,299,0,6,31.13.92.14,,402,value,
44,,2019-10-08T16:32:49.200+03:00,GET,https://api.mixpanel.com/track/?data=eyJldmVudCI6ICJwYWdldmlldyIsInByb3BlcnRpZXMiOiB7IiRvcyI6ICJXaW5kb3dzIiwiJGJyb3dzZXIiOiAiQ2hyb21lIiwiJGN1cnJlbnRfdXJsIjogImh0dHBzOi8vdGhlLWRvdHMuY29tLyIsIiRicm93c2VyX3ZlcnNpb24iOiA3NywiJHNjcmVlbl9oZWlnaHQiOiA2MDAsIiRzY3JlZW5fd2lkdGgiOiA4MDAsIm1wX2xpYiI6ICJ3ZWIiLCIkbGliX3ZlcnNpb24iOiAiMi4yOS4xIiwidGltZSI6IDE1NzA1NDE1NjguODQ3LCJkaXN0aW5jdF9pZCI6ICIxNmRhYjkyMTgzMjMxMi0wZDViZmVhM2Y1MzRiMy0xMTVhMWIyZC03NTMwMC0xNmRhYjkyMTgzMzUiLCIkZGV2aWNlX2lkIjogIjE2ZGFiOTIxODMyMzEyLTBkNWJmZWEzZjUzNGIzLTExNWExYjJkLTc1MzAwLTE2ZGFiOTIxODMzNSIsIiRpbml0aWFsX3JlZmVycmVyIjogIiRkaXJlY3QiLCIkaW5pdGlhbF9yZWZlcnJpbmdfZG9tYWluIjogIiRkaXJlY3QiLCJwYWdlIG5hbWUiOiAiVGhlIENyZWF0aXZlIE5ldHdvcmsgfCBUaGUgRG90cyIsInVybCI6ICIvIiwidG9rZW4iOiAiNTdiMGJjNzk5ODU4ZjI4NTI1ZTJjYmFmNzNlZGYxZTkifX0%3D&ip=1&_=1570541568848,HTTP/1.1,1156,0,,200,OK,HTTP/1.1,0,application/json,,,497,1,,,0,0,99,304,333,0,0,107.178.240.159,,433,value,
45,,2019-10-08T16:32:49.213+03:00,GET,https://api.mixpanel.com/track/?data=eyJldmVudCI6ICJBQiBUZXN0IC0gRXhwZXJpbWVudCBTdGFydCIsInByb3BlcnRpZXMiOiB7IiRvcyI6ICJXaW5kb3dzIiwiJGJyb3dzZXIiOiAiQ2hyb21lIiwiJGN1cnJlbnRfdXJsIjogImh0dHBzOi8vdGhlLWRvdHMuY29tLyIsIiRicm93c2VyX3ZlcnNpb24iOiA3NywiJHNjcmVlbl9oZWlnaHQiOiA2MDAsIiRzY3JlZW5fd2lkdGgiOiA4MDAsIm1wX2xpYiI6ICJ3ZWIiLCIkbGliX3ZlcnNpb24iOiAiMi4yOS4xIiwidGltZSI6IDE1NzA1NDE1NjguODUsImRpc3RpbmN0X2lkIjogIjE2ZGFiOTIxODMyMzEyLTBkNWJmZWEzZjUzNGIzLTExNWExYjJkLTc1MzAwLTE2ZGFiOTIxODMzNSIsIiRkZXZpY2VfaWQiOiAiMTZkYWI5MjE4MzIzMTItMGQ1YmZlYTNmNTM0YjMtMTE1YTFiMmQtNzUzMDAtMTZkYWI5MjE4MzM1IiwiJGluaXRpYWxfcmVmZXJyZXIiOiAiJGRpcmVjdCIsIiRpbml0aWFsX3JlZmVycmluZ19kb21haW4iOiAiJGRpcmVjdCIsIkV4cGVyaW1lbnQiOiAiam9pbkV4cGVyaW1lbnQiLCJWYXJpYW50IjogImpvaW5XaXRob3V0VGV4dCIsIlVSTCI6ICIvIiwidG9rZW4iOiAiNTdiMGJjNzk5ODU4ZjI4NTI1ZTJjYmFmNzNlZGYxZTkifX0%3D&ip=1&_=1570541568851,HTTP/1.1,1196,0,,200,OK,HTTP/1.1,0,application/json,,,496,1,,,0,0,112,317,352,0,0,107.178.240.159,,466,value,
46,,2019-10-08T16:32:49.218+03:00,GET,https://api.mixpanel.com/track/?data=eyJldmVudCI6ICJQYWdlIFRyYWNrIC0gVG9kYXkiLCJwcm9wZXJ0aWVzIjogeyIkb3MiOiAiV2luZG93cyIsIiRicm93c2VyIjogIkNocm9tZSIsIiRjdXJyZW50X3VybCI6ICJodHRwczovL3RoZS1kb3RzLmNvbS8iLCIkYnJvd3Nlcl92ZXJzaW9uIjogNzcsIiRzY3JlZW5faGVpZ2h0IjogNjAwLCIkc2NyZWVuX3dpZHRoIjogODAwLCJtcF9saWIiOiAid2ViIiwiJGxpYl92ZXJzaW9uIjogIjIuMjkuMSIsInRpbWUiOiAxNTcwNTQxNTY4Ljg1NCwiZGlzdGluY3RfaWQiOiAiMTZkYWI5MjE4MzIzMTItMGQ1YmZlYTNmNTM0YjMtMTE1YTFiMmQtNzUzMDAtMTZkYWI5MjE4MzM1IiwiJGRldmljZV9pZCI6ICIxNmRhYjkyMTgzMjMxMi0wZDViZmVhM2Y1MzRiMy0xMTVhMWIyZC03NTMwMC0xNmRhYjkyMTgzMzUiLCIkaW5pdGlhbF9yZWZlcnJlciI6ICIkZGlyZWN0IiwiJGluaXRpYWxfcmVmZXJyaW5nX2RvbWFpbiI6ICIkZGlyZWN0IiwiU2VjdGlvbiBOYW1lIjogInRvZGF5LXdoeS1qb2luIiwiU2VjdGlvbiBPcmRlciI6IDEsIlRpbWUgU2luY2UgTG9hZCI6IDAsIlVSTCI6ICIvIiwiUHJldmlvdXMgU2VjdGlvbiBUaW1lIFNwZW50IjogMCwidG9rZW4iOiAiNTdiMGJjNzk5ODU4ZjI4NTI1ZTJjYmFmNzNlZGYxZTkifX0%3D&ip=1&_=1570541568855,HTTP/1.1,1248,0,,200,OK,HTTP/1.1,0,application/json,,,496,1,,,-1,0,110,-1,-1,-1,0,107.178.240.159,,111,value,
47,,2019-10-08T16:32:49.225+03:00,GET,https://api.mixpanel.com/track/?data=eyJldmVudCI6ICJQYWdlIFRyYWNrIC0gVG9kYXkiLCJwcm9wZXJ0aWVzIjogeyIkb3MiOiAiV2luZG93cyIsIiRicm93c2VyIjogIkNocm9tZSIsIiRjdXJyZW50X3VybCI6ICJodHRwczovL3RoZS1kb3RzLmNvbS8iLCIkYnJvd3Nlcl92ZXJzaW9uIjogNzcsIiRzY3JlZW5faGVpZ2h0IjogNjAwLCIkc2NyZWVuX3dpZHRoIjogODAwLCJtcF9saWIiOiAid2ViIiwiJGxpYl92ZXJzaW9uIjogIjIuMjkuMSIsInRpbWUiOiAxNTcwNTQxNTY4Ljg1NywiZGlzdGluY3RfaWQiOiAiMTZkYWI5MjE4MzIzMTItMGQ1YmZlYTNmNTM0YjMtMTE1YTFiMmQtNzUzMDAtMTZkYWI5MjE4MzM1IiwiJGRldmljZV9pZCI6ICIxNmRhYjkyMTgzMjMxMi0wZDViZmVhM2Y1MzRiMy0xMTVhMWIyZC03NTMwMC0xNmRhYjkyMTgzMzUiLCIkaW5pdGlhbF9yZWZlcnJlciI6ICIkZGlyZWN0IiwiJGluaXRpYWxfcmVmZXJyaW5nX2RvbWFpbiI6ICIkZGlyZWN0IiwiU2VjdGlvbiBOYW1lIjogInRvZGF5LXByb2plY3RzLXRlYW1zIiwiU2VjdGlvbiBPcmRlciI6IDIsIlRpbWUgU2luY2UgTG9hZCI6IDAsIlVSTCI6ICIvIiwiUHJldmlvdXMgU2VjdGlvbiBOYW1lIjogInRvZGF5LXdoeS1qb2luIiwiUHJldmlvdXMgU2VjdGlvbiBUaW1lIFNwZW50IjogMCwidG9rZW4iOiAiNTdiMGJjNzk5ODU4ZjI4NTI1ZTJjYmFmNzNlZGYxZTkifX0%3D&ip=1&_=1570541568858,HTTP/1.1,1312,0,,200,OK,HTTP/1.1,0,application/json,,,496,1,,,0,0,100,330,362,0,0,107.178.240.159,,463,value,
48,,2019-10-08T16:32:49.303+03:00,GET,https://api.mixpanel.com/track/?data=eyJldmVudCI6ICIkd2ViX2V2ZW50IiwicHJvcGVydGllcyI6IHsiJG9zIjogIldpbmRvd3MiLCIkYnJvd3NlciI6ICJDaHJvbWUiLCIkY3VycmVudF91cmwiOiAiaHR0cHM6Ly90aGUtZG90cy5jb20vIiwiJGJyb3dzZXJfdmVyc2lvbiI6IDc3LCIkc2NyZWVuX2hlaWdodCI6IDYwMCwiJHNjcmVlbl93aWR0aCI6IDgwMCwibXBfbGliIjogIndlYiIsIiRsaWJfdmVyc2lvbiI6ICIyLjI5LjEiLCJ0aW1lIjogMTU3MDU0MTU2OS4yNjQsImRpc3RpbmN0X2lkIjogIjE2ZGFiOTIxODMyMzEyLTBkNWJmZWEzZjUzNGIzLTExNWExYjJkLTc1MzAwLTE2ZGFiOTIxODMzNSIsIiRkZXZpY2VfaWQiOiAiMTZkYWI5MjE4MzIzMTItMGQ1YmZlYTNmNTM0YjMtMTE1YTFiMmQtNzUzMDAtMTZkYWI5MjE4MzM1IiwiJGluaXRpYWxfcmVmZXJyZXIiOiAiJGRpcmVjdCIsIiRpbml0aWFsX3JlZmVycmluZ19kb21haW4iOiAiJGRpcmVjdCIsIiR0aXRsZSI6ICJUaGUgQ3JlYXRpdmUgTmV0d29yayB8IFRoZSBEb3RzIiwiJGV2ZW50X3R5cGUiOiAicGFnZXZpZXciLCIkY2VfdmVyc2lvbiI6IDEsIiRob3N0IjogInRoZS1kb3RzLmNvbSIsIiRwYXRobmFtZSI6ICIvIiwidG9rZW4iOiAiNTdiMGJjNzk5ODU4ZjI4NTI1ZTJjYmFmNzNlZGYxZTkifX0%3D&ip=1&_=1570541569265,HTTP/1.1,1252,0,,200,OK,HTTP/1.1,0,application/json,,,497,1,,,-1,0,113,-1,-1,-1,0,107.178.240.159,,114,value,
49,,2019-10-08T16:32:50.805+03:00,GET,https://www.facebook.com/tr/?id=471796676315561&ev=Microdata&dl=https%3A%2F%2Fthe-dots.com%2F&rl=&if=false&ts=1570541570643&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22The%20Creative%20Network%20%7C%20The%20Dots%22%2C%22meta%3Adescription%22%3A%22Work%20on%20projects%20you%E2%80%99re%20proud%20of%2C%20with%20people%20that%20inspire%20you%20and%20for%20companies%20you%20respect.%20Be%20inspired%20to%20do%20great%20work%20and%20get%20recognition%20for%20it.%22%7D&cd[OpenGraph]=%7B%22og%3Atitle%22%3A%22The%20Creative%20Network%22%2C%22og%3Atype%22%3A%22website%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fthe-dots.com%2F%22%2C%22og%3Adescription%22%3A%22Work%20on%20projects%20you%E2%80%99re%20proud%20of%2C%20with%20people%20that%20inspire%20you%20and%20for%20companies%20you%20respect.%20Be%20inspired%20to%20do%20great%20work%20and%20get%20recognition%20for%20it.%22%2C%22og%3Asite_name%22%3A%22The%20Dots%22%2C%22og%3Aimage%22%3A%22https%3A%2F%2Fthe-dots.com%2Fstatic%2Fimages%2Ffb.jpg%22%7D&cd[Schema.org]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=800&sh=600&v=2.9.4&r=stable&ec=1&o=158&fbp=fb.1.1570541562076.1788329800&it=1570541568365&coo=false&es=automatic&rqm=GET,HTTP/1.1,1513,0,,200,OK,HTTP/1.1,0,image/gif,,,499,44,,,0,1,89,129,154,0,0,31.13.92.36,,245,value,
50,,2019-10-08T16:32:51.054+03:00,GET,https://www.facebook.com/tr/?id=471796676315561&ev=PageView&dl=https%3A%2F%2Fthe-dots.com%2F&rl=&if=false&ts=1570541570136&sw=800&sh=600&v=2.9.4&r=stable&ec=0&o=158&fbp=fb.1.1570541562076.1788329800&it=1570541568365&coo=false&rqm=GET,HTTP/1.1,582,0,,200,OK,HTTP/1.1,0,image/gif,,,499,44,,,36,0,100,3669,3709,0,0,31.13.92.36,,3846,value,
