,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.dns,timings.send,timings.wait,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
16,,2019-10-11T18:52:57.866+03:00,GET,https://i.ytimg.com/vi/daw9GoZWWSI/default.jpg,HTTP/1.1,415,0,,200,OK,HTTP/1.1,0,image/jpeg,,,454,4111,,,2150,2,0,76,1,81,2122,172.217.18.118,,2311,,
17,,2019-10-11T18:52:57.973+03:00,GET,https://pagead2.googlesyndication.com/pagead/js/r20191003/r20190131/show_ads_impl.js,HTTP/1.1,404,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,896,87368,,,-1,82,-1,-1,0,121,-1,172.217.16.130,,204,,
18,,2019-10-11T18:52:58.001+03:00,GET,https://googleads.g.doubleclick.net/pagead/html/r20191003/r20190131/zrt_lookup.html,HTTP/1.1,634,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,895,7402,,,-1,16,-1,-1,0,101,-1,172.217.18.162,,118,,
19,,2019-10-11T18:52:59.423+03:00,GET,https://pagead2.googlesyndication.com/pagead/js/r20191003/r20190131/show_ads_impl.js,HTTP/1.1,404,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,896,87368,,,-1,47,-1,-1,0,120,-1,172.217.16.130,,168,,
20,,2019-10-11T18:52:59.436+03:00,GET,https://www.google.com/js/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,408,0,,200,OK,HTTP/1.1,0,text/javascript,,,512,5323,,,1697,2,0,0,0,87,1658,172.217.18.4,,1788,,
21,,2019-10-11T18:52:59.978+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-6535472412829264&output=html&h=280&slotname=6218061333&adk=1562799790&adf=2670983925&w=749&fwrn=4&fwrnh=100&lmt=1570809179&rafmt=1&guci=2.2.0.0.2.2.0.0&format=749x280&url=https%3A%2F%2Fpokemonshowdown.com%2F&flash=0&fwr=0&rpe=1&resp_fmts=3&wgl=1&dt=1570809177964&bpp=34&bdt=9330&fdt=1915&idt=1916&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&correlator=3739540917643&frm=20&pv=2&ga_vid=708618303.1570809170&ga_sid=1570809180&ga_hid=1607442606&ga_fc=0&iag=0&icsg=170&dssz=9&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=15&ady=81&biw=779&bih=600&scr_x=0&scr_y=0&eid=20199336%2C21064715&oid=3&pvsid=3555322300144074&pem=46&rx=0&eae=0&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7CeE%7C&abl=CS&pfx=0&fu=144&bc=31&ifi=1&uci=1.5hffjjgyu7d3&fsb=1&xpc=DDw0tJe2Ou&p=https%3A//pokemonshowdown.com&dtd=1980,HTTP/1.1,1496,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,751,24378,,,-1,33,-1,-1,0,363,-1,172.217.18.162,,397,value,
22,,2019-10-11T18:53:00.206+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-6535472412829264&output=html&h=280&slotname=9252930937&adk=3933521251&adf=2668242184&w=336&lmt=1570809179&guci=2.2.0.0.2.2.0.0&format=336x280&url=https%3A%2F%2Fpokemonshowdown.com%2F&flash=0&wgl=1&dt=1570809177998&bpp=16&bdt=9364&fdt=1986&idt=1986&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=749x280&correlator=3739540917643&frm=20&pv=1&ga_vid=708618303.1570809170&ga_sid=1570809180&ga_hid=1607442606&ga_fc=0&iag=0&icsg=2218&dssz=10&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=342&ady=1126&biw=779&bih=600&scr_x=0&scr_y=0&eid=20199336%2C21064715&oid=3&pvsid=3555322300144074&pem=46&rx=0&eae=0&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7CeEbr%7C&abl=CS&pfx=0&fu=16&bc=31&ifi=2&uci=2.ya3yf75xmwfj&fsb=1&xpc=3dydvW4Hvg&p=https%3A//pokemonshowdown.com&dtd=1993,HTTP/1.1,1471,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,749,199,,,155,0,0,0,1,302,127,172.217.18.162,,460,value,
23,,2019-10-11T18:53:00.380+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-6535472412829264&output=html&adk=1812271804&adf=3025194257&lmt=1570809180&plat=1%3A8%2C2%3A8%2C8%3A8%2C9%3A32776%2C16%3A8388608%2C30%3A1048576&guci=2.2.0.0.2.2.0.0&format=0x0&url=https%3A%2F%2Fpokemonshowdown.com%2F&ea=0&flash=0&pra=7&wgl=1&dt=1570809178014&bpp=10&bdt=9380&fdt=1992&idt=1992&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=749x280%2C336x280&nras=1&correlator=3739540917643&frm=20&pv=1&ga_vid=708618303.1570809170&ga_sid=1570809180&ga_hid=1607442606&ga_fc=0&iag=0&icsg=2218&dssz=10&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=-12245933&ady=-12245933&biw=779&bih=600&scr_x=0&scr_y=0&eid=20199336%2C21064715&oid=3&pvsid=3555322300144074&pem=46&rx=0&eae=2&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7Cs%7C&abl=NS&fu=16&bc=31&ifi=2&uci=2.1n6zifiu3t7h&fsb=1&dtd=2014,HTTP/1.1,1487,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,725,0,,,-1,0,-1,-1,0,101,-1,172.217.18.162,,102,value,
24,,2019-10-11T18:53:02.698+03:00,GET,https://www.youtube.com/generate_204?_K1qNg,HTTP/1.1,495,0,,204,No Content,HTTP/1.1,0,,,,211,0,,,-1,0,-1,-1,2,99,-1,172.217.18.174,,102,value,
25,,2019-10-11T18:53:02.998+03:00,POST,https://www.youtube.com/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8,HTTP/1.1,1098,3047,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,448,48,,,-1,0,-1,-1,81,107,-1,172.217.18.174,,189,value,
26,,2019-10-11T18:53:03.004+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxK.woff2,HTTP/1.1,428,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,15344,,,10949,21,0,0,0,97,10913,172.217.16.131,,11070,,
27,,2019-10-11T18:53:03.109+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=pokemonshowdown.com,HTTP/1.1,397,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,5117,0,0,0,0,91,5083,172.217.16.130,,5211,value,
28,,2019-10-11T18:53:03.282+03:00,GET,https://www.gstatic.com/mysidia/5ff2f227c948638d8dcbf24af6d4eea8.js,HTTP/1.1,1304,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,13585,,,2891,29,0,0,1,96,2869,172.217.22.67,,3020,,
29,,2019-10-11T18:53:03.412+03:00,GET,https://www.gstatic.com/mysidia/5ce318992bf2bb0dff473280741e1ae2.js,HTTP/1.1,1304,0,,200,OK,HTTP/1.1,0,text/javascript,,,512,5522,,,-1,2,-1,-1,0,87,-1,172.217.22.67,,91,,
30,,2019-10-11T18:53:03.795+03:00,GET,https://yt3.ggpht.com/-3S_ingbAD6c/AAAAAAAAAAI/AAAAAAAAAAA/5VWHXs6ewR0/s68-c-k-no-mo-rj-c0xffffff/photo.jpg,HTTP/1.1,476,0,,200,OK,HTTP/1.1,0,image/jpeg,,,576,1649,,,11909,0,0,18,1,96,11875,216.58.207.65,,12025,,
31,,2019-10-11T18:53:05.058+03:00,GET,https://fonts.googleapis.com/css?family=Roboto%3A300%2C400%2C700,HTTP/1.1,1316,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,590,,,2258,0,0,0,1,104,2229,216.58.207.42,,2365,value,
32,,2019-10-11T18:53:05.749+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=pokemonshowdown.com,HTTP/1.1,395,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,7774,0,0,0,0,102,7741,172.217.18.162,,7879,value,
33,,2019-10-11T18:53:07.182+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CKu6RcqmgXc-PBJfjbZGCmdgNnbPxt1ia4vSCqwj2rpyPjA4QASDgutsoYPm69IOcEKAB6ae9_gLIAQmoAwHIA8MEqgSsAU_QT5fVJ70RLDOmV4A6rDdez-6tafGteQAsm01VHe3jBYOzIGf-GQgwf-ZR1I7uj_WKXepH48Qv19pvYBCR77P3enfUltYNxVGmhYZd8kXq2z7TLEmq_oH9SrRwRa176dIijF1rMmWRQemD3xHLuJlUsF4w9c0xGmikR29ilHjUsmkPzm_LCbppi3TQsbCIa6rCWAvDs3t5Pf_fRxO7zDZabK-ig6tHpvXoxhnABPvJzpr9AZIFBAgEGAGSBQQIBRgEoAYugAf_18KBAagHjs4bqAfVyRuoB8HTG6gHhdQbqAeB1BuoB4LUG6gHhtQbqAeE1BuoB5PYG6gH4NMbqAe6BqgH2csbqAfPzBuoB6a-G9gHAPIHBBC5xRXSCAcIgGEQARgegAoB2BMMiBQB&sigh=LvcIXFdGh8k&template_id=484&tpd=AGWhJmswI93KZ8ulio7eAhhJgnhwvyQKmHGlUGDXIPHF9YyRxg,HTTP/1.1,1954,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,-1,0,-1,-1,1,109,-1,172.217.18.162,,111,value,
34,,2019-10-11T18:53:07.182+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaTLi-_B39fulbhgXxr-h1IkNELslM_Ze5e19Ss4WoeNZLdaA8ejODoTpDbRhYA6kE1dSss_VrsmGUfiPNXIZBT9jsSlLg,HTTP/1.1,1418,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,-1,0,-1,-1,1,105,-1,172.217.18.4,,106,value,
35,,2019-10-11T18:53:07.267+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,1324,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29553,,,7217,67,0,1,1,128,7185,172.217.18.162,,7416,value,
36,,2019-10-11T18:53:07.267+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,398,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29044,,,6814,67,0,0,0,124,6780,172.217.18.162,,7007,value,
37,,2019-10-11T18:53:08.524+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/abg_lite.js,HTTP/1.1,1312,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,11455,,,5090,34,0,0,0,111,5055,216.58.207.65,,5237,,
38,,2019-10-11T18:53:08.531+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/qs_click_protection.js,HTTP/1.1,1330,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,5132,,,8100,11,0,0,0,108,8069,216.58.207.65,,8222,,
39,,2019-10-11T18:53:08.545+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/load_preloaded_resource.js,HTTP/1.1,1334,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,676,359,,,4815,1,0,2,0,87,4786,216.58.207.65,,4908,,
40,,2019-10-11T18:53:08.546+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,1323,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,1044,,,5466,1,0,0,0,111,5437,216.58.207.65,,5580,,
41,,2019-10-11T18:53:08.550+03:00,GET,https://tpc.googlesyndication.com/simgad/15874617245217216891/downsize_200k_v1?w=600&h=314,HTTP/1.1,1363,0,,200,OK,HTTP/1.1,0,image/jpeg,,,548,23765,,,3503,52,0,0,0,103,3462,216.58.207.65,,3660,value,
42,,2019-10-11T18:53:08.557+03:00,GET,https://tpc.googlesyndication.com/simgad/15513041461104379333/downsize_200k_v1,HTTP/1.1,1351,0,,200,OK,HTTP/1.1,0,image/png,,,547,14447,,,1300,30,0,0,0,98,1269,216.58.207.65,,1430,,
43,,2019-10-11T18:53:08.694+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,1453,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,-1,0,-1,-1,0,85,-1,172.217.16.130,,87,,
44,,2019-10-11T18:53:08.742+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmSU5fBBc4.woff2,HTTP/1.1,467,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,15784,,,-1,31,-1,-1,0,85,-1,172.217.16.131,,117,,
45,,2019-10-11T18:53:08.862+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmWUlfBBc4.woff2,HTTP/1.1,467,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,15816,,,-1,22,-1,-1,0,84,-1,172.217.16.131,,107,,
46,,2019-10-11T18:53:09.819+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjssldIj2xZA-10HMt_a9YFkiYXzhm1bl42H-sMwMegdBLHd1dUh-qMQHtNf8EtnYU4tRvvSASW1m1xjeADqWcr2-UTBK3pFGvFVAvP43_qq1UjkGwT4&sai=AMfl-YQ5Cag1Ij_dwcwNSwiMS2fvLOzCJi5iQzNiWffL9O0_a3JBpndVlMaZ8BWWbn3KQbKpt7N-yPz8HsfuMYhXfMac_W2PDjoH9T8&sig=Cg0ArKJSzIuuN9pHDg4AEAE&cid=CAASFeRo3AD1Vop_Tb9O5eMlUNemQXgVdg&adk=1562799790&tt=-1&bs=779%2C600&mtos=1035,1035,1035,1035,1035&tos=1035,0,0,0,0&p=81,15,361,764&mcvt=1035&rs=1&ht=0&tfs=1306&tls=2341&mc=1&lte=1&bas=0&bac=0&met=no&avms=nio&niot_obs=21&niot_cbk=29&md=2&lm=2&rst=1570809179968&dlt=385&rpt=8743&isd=0&msd=0&oseid=3&xdi=0&ps=779%2C2226&ss=800%2C600&pt=-1&bin=1&deb=1-3-3-46-24-27-76-22-0-0-0&tvt=2326&r=v&id=osdim&vs=4&uc=11&upc=0&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=749x280&itpl=22&v=20191009",HTTP/1.1,2063,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,-1,0,-1,-1,0,142,-1,172.217.16.130,,143,value,
47,,2019-10-11T18:53:09.838+03:00,GET,https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEGWCw-MtB2w8-SEYwhpnQE4&google_cver=1&google_push=AHNF13KDhwzVdjg4fppYAanMTghDlpD2gUlLljEz5pR3_A,HTTP/1.1,559,0,,302,Found,HTTP/1.1,0,text/html,,https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=&google_push=AHNF13KDhwzVdjg4fppYAanMTghDlpD2gUlLljEz5pR3_A,385,0,,,1003,3,0,40,0,101,977,69.173.144.165,,1149,value,
48,,2019-10-11T18:53:10.887+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13IUFdvr5ha3f_W970vdezxourWeND8r,HTTP/1.1,547,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,939,0,0,0,0,98,917,216.58.206.2,,1038,value,
49,,2019-10-11T18:53:10.888+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=&google_push=AHNF13KDhwzVdjg4fppYAanMTghDlpD2gUlLljEz5pR3_A,HTTP/1.1,587,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,2060,1,0,32,0,100,2027,216.58.206.2,,2195,value,
50,,2019-10-11T18:53:11.044+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,1324,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,-1,18,0,-1,172.217.16.130,,18,,No response received
