,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.dns,timings.ssl,timings.send,timings.wait,serverIPAddress,comment,time,response._error
116,,2019-10-12T14:40:28.254+03:00,GET,https://d5p.de17a.com/cookies/rubicon,HTTP/1.1,,406,0,,200,OK,HTTP/1.1,0,image/gif,,,142,35,,,2567,0,0,23,2536,0,119,213.155.156.169,,2711,
117,,2019-10-12T14:40:28.365+03:00,GET,https://sb.scorecardresearch.com/b?c1=2&c2=23384447&cs_ucfr=1&ns__t=1570880419180&ns_c=UTF-8&cv=3.1e&c8=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&c7=https%3A%2F%2Fwww.sporcle.com%2F&c9=,HTTP/1.1,value,633,0,,204,No Content,HTTP/1.1,0,,,,250,0,,,-1,-1,0,-1,-1,0,98,104.124.174.167,,99,
118,,2019-10-12T14:40:28.443+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier1;cmd=bid;cors=yes;bidfloor=1.31;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,385,0,0,0,357,0,189,152.199.22.24,,575,
119,,2019-10-12T14:40:28.458+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier2;cmd=bid;cors=yes;bidfloor=0.65;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,403,0,0,0,378,0,185,152.199.22.24,,590,
120,,2019-10-12T14:40:28.506+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier3;cmd=bid;cors=yes;bidfloor=0.43;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,264,0,0,0,237,0,176,152.199.22.24,,441,
121,,2019-10-12T14:40:28.521+03:00,GET,https://ps.eyeota.net/pixel?pid=c9gd671&t=gif&uid=CmUMLV2hvvmciay0d35uAg%3D%3D&33random=1570881464045&cat=33across,HTTP/1.1,value,541,0,,302,Found,HTTP/1.1,0,,,https://d.turn.com/r/dd/id/L2NzaWQvMS9jaWQvMjg0NTA1NDYvdC8w/url/https://ps.eyeota.net/match?bid=1mpjpn0&turn_id=$!{TURN_UUID}&newuser=1&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,302,0,,,515,0,0,23,475,0,112,18.185.83.216,,652,
122,,2019-10-12T14:40:28.537+03:00,GET,https://px.adhigh.net/p/cm/152media,HTTP/1.1,,604,0,,302,Found,HTTP/1.1,0,,,https://sync.adkernel.com/user-sync?dsp=37&t=image&dspi=1&uid=8QXK9YXNHBE.AikABlFtv9M5XA,758,0,,,440,0,0,0,409,0,121,136.243.72.231,,562,
123,,2019-10-12T14:40:28.677+03:00,GET,https://sync.adtelligent.com/csync?redir=https%3A%2F%2Fssp.pub.network%2Fssp-server%2Fcookiesync%3Fuid%3D%5BOUR_USER_COOKIE%5D%26dsp%3D152%26dsp_uid%3D%7Buid%7D,HTTP/1.1,value,613,0,,302,Found,HTTP/1.1,0,,,https://ssp.pub.network/ssp-server/cookiesync?uid=[OUR_USER_COOKIE]&dsp=152&dsp_uid=bcd322ff05d4738d,325,0,,,570,0,0,0,540,0,165,209.205.217.82,,736,
124,,2019-10-12T14:40:28.683+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjstpAcvo0shZ0XmSHKcAv5qqPUCSd8-ztk055LRlRG0htY4N8Yxsuf50d14LbpK5VipsEL3VPtACZe9W8jPb-DgAoL-vWAG-VwpC0VNSqRI&sig=Cg0ArKJSzBdSR9ucajbrEAE&adk=3241475122&tt=-1&bs=793%2C579&mtos=1026,1026,1026,1026,1026&tos=1026,0,0,0,0&p=5,33,95,761&sbeos=0&mcvt=1026&rs=3&ht=0&tfs=117&tls=1143&mc=1&lte=-1&bas=0&bac=0&met=no&avms=nio&niot_obs=14&niot_cbk=24&md=2&lm=2&rst=1570880417929&rpt=1593&isd=0&msd=0&phel=0&phell=0&oseid=3&xdi=0&ps=992%2C8299&ss=800%2C600&pt=-1&bin=1&deb=1-2-2-27-12-17-30-10-0-0-0&tvt=1148&r=v&id=osdim&vs=4&uc=12&upc=1&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=0x0&itpl=19&v=20191011",HTTP/1.1,value,996,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,146,0,0,0,109,0,110,172.217.23.98,,257,
125,,2019-10-12T14:40:28.709+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,256,0,0,0,216,0,109,172.217.23.130,,367,
126,,2019-10-12T14:40:28.733+03:00,GET,https://sync.tidaltv.com/genericusersync.ashx?dpid=1166,HTTP/1.1,value,534,0,,302,Found,HTTP/1.1,0,,,https://d.turn.com/r/du/id/L2NzaWQvMS9tcGlkLzMxODMxNDE0/mpuid/ab0b857f-9502-4551-876d-63e20ed8e17a/rnd/0/url/https://sync.tidaltv.com/GenericUserSync.ashx?dpid=1161%2F,571,0,,,289,0,0,0,248,0,99,52.51.129.53,,389,
127,,2019-10-12T14:40:28.811+03:00,GET,https://c.amazon-adsystem.com/aax2/apstag.js,HTTP/1.1,,462,0,,304,Not Modified,HTTP/1.1,0,,,,381,0,,,363,0,0,0,318,0,108,143.204.196.102,,473,
128,,2019-10-12T14:40:29.067+03:00,GET,https://www.googletagservices.com/tag/js/gpt.js,HTTP/1.1,,363,0,,200,OK,HTTP/1.1,0,text/javascript,,,767,14512,,,257,0,51,0,230,0,129,172.217.23.130,,439,
129,,2019-10-12T14:40:29.128+03:00,GET,https://b1sync.zemanta.com/usersync/bluekai/callback/?d=NB2HI4DTHIXS64ZON52XIYTSMFUW4LTDN5WS65JRF5ZT6ZLYMNUGC3THMU6XE5LCNFRW63RGOJSWI2LSMVRXIPLIOR2HA4ZFGNASKMSGEUZEM4DJPBSWYLTSOVRGSY3PNZYHE33KMVRXILTDN5WSKMSGORQXALTQNBYCKM2GOYSTGRBRGQ2DKOJYEUZDM3TJMQSTGRBTHE4TEJJSGZSXQ4DJOJSXGJJTIQZTAJJSGZYHK5BFGNCF6X22KVEUIX27EZ5HK2LEHVZEI4BNONVGMMDWIYYW45SSKFDUYNKSGI,HTTP/1.1,value,758,0,,302,Found,HTTP/1.1,0,text/html; charset=utf-8,,https://s.outbrain.com/u1/s?redirect=https%3A%2F%2Fpixel.rubiconproject.com%2Ftap.php%3Fv%3D144598%26nid%3D3992%26expires%3D30%26put%3D__ZUID__&zuid=rDp-sjf0vF1nvRQGL5R2,578,196,,,622,0,0,0,589,0,173,64.202.112.63,,796,
130,,2019-10-12T14:40:29.239+03:00,GET,https://d.turn.com/r/dd/id/L2NzaWQvMS9jaWQvMjg0NTA1NDYvdC8w/url/https://ps.eyeota.net/match?bid=1mpjpn0&turn_id=$!{TURN_UUID}&newuser=1&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,HTTP/1.1,value,553,0,,302,Found,HTTP/1.1,0,,,https://ps.eyeota.net/match?bid=1mpjpn0&turn_id=7309826559180161279&newuser=1&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,525,0,,,406,0,0,0,378,0,105,46.228.164.13,,512,
131,,2019-10-12T14:40:29.293+03:00,GET,https://ssp.pub.network/ssp-server/cookiesync?uid=[OUR_USER_COOKIE]&dsp=152&dsp_uid=bcd322ff05d4738d,HTTP/1.1,value,581,0,,200,OK,HTTP/1.1,0,application/json,,,136,0,,,446,0,0,0,417,0,187,35.202.179.74,,634,
132,,2019-10-12T14:40:29.331+03:00,GET,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,HTTP/1.1,,403,0,,200,OK,HTTP/1.1,0,application/javascript,,,592,2652,,,382,0,2,0,348,0,88,143.204.196.102,,474,
133,,2019-10-12T14:40:29.347+03:00,GET,https://d.turn.com/r/du/id/L2NzaWQvMS9tcGlkLzMxODMxNDE0/mpuid/ab0b857f-9502-4551-876d-63e20ed8e17a/rnd/0/url/https://sync.tidaltv.com/GenericUserSync.ashx?dpid=1161%2F,HTTP/1.1,value,569,0,,302,Found,HTTP/1.1,0,,,https://sync.tidaltv.com/GenericUserSync.ashx?dpid=1161%2F,473,0,,,-1,-1,0,-1,-1,0,168,46.228.164.13,,169,
134,,2019-10-12T14:40:29.505+03:00,GET,https://connect.facebook.net/en_US/sdk.js?hash=0a53ea21eda68f03edff83bca0458f86&ua=modern_es6,HTTP/1.1,value,439,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,820,59081,,,234,0,102,0,207,0,101,157.240.1.23,,439,
135,,2019-10-12T14:40:29.592+03:00,GET,https://ps.eyeota.net/match?bid=1mpjpn0&turn_id=7309826559180161279&newuser=1&dc_rc=1&dc_mr=1&dc_orig=c9gd671&,HTTP/1.1,value,537,0,,200,OK,HTTP/1.1,0,image/gif,,,103,70,,,245,0,0,0,211,0,100,18.185.83.216,,346,
136,,2019-10-12T14:40:29.849+03:00,GET,https://sync.tidaltv.com/GenericUserSync.ashx?dpid=1161%2F,HTTP/1.1,value,539,0,,302,Found,HTTP/1.1,0,,,https://dpm.demdex.net/ibs:dpid=445&dpuuid=ab0b857f-9502-4551-876d-63e20ed8e17a?redir=https%3A%2F%2Fsync.tidaltv.com%2Fgenericusersync.ashx%3Fdpid%3D1162,596,0,,,292,0,0,0,263,0,114,52.51.129.53,,407,
137,,2019-10-12T14:40:30.141+03:00,GET,https://ib.adnxs.com/getuid?https%3A%2F%2Fsync.adtelligent.com%2Fcsync%3Ft%3Da%26ep%3D285868%26extuid%3D%24UID,HTTP/1.1,value,641,0,,200,OK,HTTP/1.1,0,image/gif,,,799,43,,,288,0,0,0,247,0,109,37.252.173.38,,398,
138,,2019-10-12T14:40:30.146+03:00,GET,https://ib.adnxs.com/jpt?id=11320360&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=105&cc=154&ivt=13&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.a1yf11x6y,HTTP/1.1,value,674,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,813,0,,,293,0,0,0,252,0,116,37.252.173.38,,410,
139,,2019-10-12T14:40:30.158+03:00,GET,https://id5-sync.com/i/175/9.gif,HTTP/1.1,,401,0,,302,,HTTP/1.1,0,,,https://id5-sync.com/c/175/0/2/1.gif?gdpr=0&gdpr_consent=,927,0,,,5147,0,0,24,5121,0,99,5.39.66.15,,5271,
140,,2019-10-12T14:40:30.158+03:00,GET,https://secure.adnxs.com/async_usersync?cbfn=AN_async_load,HTTP/1.1,value,570,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,741,0,,,5094,0,0,0,5063,0,108,37.252.172.249,,5203,
141,,2019-10-12T14:40:30.173+03:00,GET,https://www.facebook.com/x/oauth/status?client_id=74484753514&input_token&origin=1&redirect_uri=https%3A%2F%2Fwww.sporcle.com%2F&sdk=joey&wants_cookie_data=true,HTTP/1.1,value,558,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,596,0,,,247,0,0,0,229,0,120,31.13.92.36,,368,
142,,2019-10-12T14:40:30.240+03:00,GET,https://ib.adnxs.com/jpt?id=14988416&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=50&cc=154&ivt=13&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.ajiub1h9n,HTTP/1.1,value,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,812,0,,,-1,-1,0,-1,-1,0,100,37.252.173.38,,101,
143,,2019-10-12T14:40:30.256+03:00,GET,https://ib.adnxs.com/jpt?id=11320366&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=35&cc=154&ivt=13&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.a8cro6bn3,HTTP/1.1,value,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,813,0,,,-1,-1,0,-1,-1,0,109,37.252.173.38,,110,
144,,2019-10-12T14:40:30.289+03:00,GET,https://assets.bounceexchange.com/assets/bounce/local_storage_frame10.min.html,HTTP/1.1,,654,0,,200,OK,HTTP/1.1,0,text/html,,,793,995,,,334,0,0,0,312,0,93,34.98.72.95,,428,
145,,2019-10-12T14:40:30.387+03:00,GET,https://aax-eu.amazon-adsystem.com/s/v3/pr?exlist=dm_dmx&fv=1.0&a=cm&cm3ppd=1,HTTP/1.1,value,652,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,363,305,,,257,0,0,0,232,0,110,52.94.220.16,,368,
146,,2019-10-12T14:40:30.530+03:00,GET,https://id5-sync.com/c/175/0/2/1.gif?gdpr=0&gdpr_consent=,HTTP/1.1,value,534,0,,200,,HTTP/1.1,0,image/gif;charset=UTF-8,,,1004,43,,,-1,-1,0,-1,-1,0,100,5.39.66.15,,101,
147,,2019-10-12T14:40:30.619+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,583,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57435,,,348,0,122,0,324,0,114,34.95.120.147,,586,
148,,2019-10-12T14:40:24.205+03:00,CONNECT,https://match.prod.bidr.io,HTTP/1.1,,0,0,,0,,unknown,0,,,,-1,-1,,,6381,0,0,32,-1,0,0,35.162.219.103,,6414,Unable to connect to host
149,,2019-10-12T14:40:30.654+03:00,GET,https://ib.adnxs.com/getuid?https://aax-eu.amazon-adsystem.com/s/ecm3?id=$UID&ex=districtm,HTTP/1.1,value,681,0,,200,OK,HTTP/1.1,0,image/gif,,,798,43,,,-1,-1,0,-1,-1,0,122,37.252.173.38,,123,
150,,2019-10-12T14:40:30.677+03:00,GET,https://secure.adnxs.com/async_usersync?cbfn=AN_async_load,HTTP/1.1,value,570,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,740,0,,,-1,-1,0,-1,-1,0,104,37.252.172.249,,104,
151,,2019-10-12T14:40:30.678+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,544,0,0,0,501,0,98,172.217.23.130,,644,
152,,2019-10-12T14:40:30.739+03:00,GET,https://connect.facebook.net/signals/config/134240187179576?v=2.9.5&r=stable,HTTP/1.1,value,392,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1176,66234,,,427,0,130,0,386,0,85,157.240.1.23,,644,
153,,2019-10-12T14:40:30.860+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,-1,-1,0,-1,-1,5,95,172.217.23.130,,101,
154,,2019-10-12T14:40:30.868+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,583,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57431,,,-1,-1,39,-1,-1,0,112,34.95.120.147,,152,
155,,2019-10-12T14:40:30.880+03:00,GET,https://d2na2p72vtqyok.cloudfront.net/client-embed/ca3e1043-799d-4a44-bc34-c8546ee2da35.js,HTTP/1.1,,406,0,,200,OK,HTTP/1.1,0,application/javascript,,,560,21339,,,725,0,2,0,679,0,145,13.226.6.184,,873,
156,,2019-10-12T14:40:30.891+03:00,GET,https://secure.adnxs.com/async_usersync?cbfn=AN_async_load,HTTP/1.1,value,570,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,740,0,,,-1,-1,0,-1,-1,0,124,37.252.172.249,,125,
157,,2019-10-12T14:40:30.898+03:00,GET,https://jadserve.postrelease.com/t?ntv_url=https%3A%2F%2Fwww.sporcle.com%2F&ntv_mvi&ntv_fpc=c9d1444d-34f6-4861-97f2-5b19386a22f2,HTTP/1.1,value,508,0,,200,,HTTP/1.1,0,text/javascript;charset=UTF-8,,,472,143,,,838,0,0,0,795,0,242,54.193.47.133,,1081,
158,,2019-10-12T14:40:30.899+03:00,GET,https://dpm.demdex.net/ibs:dpid=445&dpuuid=ab0b857f-9502-4551-876d-63e20ed8e17a?redir=https%3A%2F%2Fsync.tidaltv.com%2Fgenericusersync.ashx%3Fdpid%3D1162,HTTP/1.1,value,577,0,,302,Found,HTTP/1.1,0,,,https://sync.tidaltv.com/genericusersync.ashx?dpid=1162,691,0,,,741,0,0,92,705,0,117,52.50.81.152,,952,
159,,2019-10-12T14:40:31.033+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=22f007f7a3e09b&ju=https%3A//www.sporcle.com/&jr=&nl=690%252C566%252C207%252C419%252C754&ul=714%252C582%252C266%252C583%252C1208&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier1&c.pf=105&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,950,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,-1,-1,1,-1,-1,0,121,34.95.120.147,,123,
160,,2019-10-12T14:40:31.098+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2019100301.js,HTTP/1.1,,462,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,58949,,,221,0,117,0,194,0,94,216.58.207.34,,433,
161,,2019-10-12T14:40:31.152+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=PageView&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570880431035&sw=800&sh=600&v=2.9.5&r=stable&ec=0&o=158&fbp=fb.1.1570880341411.1628475636&it=1570880427342&coo=false&exp=w1&rqm=GET,HTTP/1.1,value,647,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,-1,-1,0,-1,-1,0,97,31.13.92.36,,98,
162,,2019-10-12T14:40:31.158+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=261b72c52d12d5&ju=https%3A//www.sporcle.com/&jr=&nl=690%252C566%252C207%252C419%252C754&ul=714%252C582%252C266%252C583%252C1208&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier2&c.pf=50&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,949,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,-1,-1,2,-1,-1,0,111,34.95.120.147,,114,
163,,2019-10-12T14:40:31.312+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2019100301.js,HTTP/1.1,,462,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,58949,,,-1,-1,48,-1,-1,0,93,216.58.207.34,,141,
164,,2019-10-12T14:40:31.345+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,,450,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,282,0,2,0,241,0,93,172.217.16.129,,378,
165,,2019-10-12T14:40:31.361+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,583,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57435,,,361,0,135,0,331,0,103,34.95.120.147,,599,
166,,2019-10-12T14:40:31.361+03:00,GET,https://as-sec.casalemedia.com/cygnus?s=157545&v=7.2&r=%7B%22id%22%3A%2275c0979851d2072%22%2C%22imp%22%3A%5B%7B%22id%22%3A%227617ee9dfda365f%22%2C%22banner%22%3A%7B%22w%22%3A728%2C%22h%22%3A90%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22157545%22%2C%22sid%22%3A%22728x90%22%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22ref%22%3A%22%22%7D%2C%22ext%22%3A%7B%22source%22%3A%22prebid%22%7D%2C%22regs%22%3A%7B%22ext%22%3A%7B%22gdpr%22%3A0%7D%7D%2C%22user%22%3A%7B%22ext%22%3A%7B%22consent%22%3A%22%22%7D%7D%7D&ac=j&sd=1&,HTTP/1.1,value,1047,0,,200,OK,HTTP/1.1,0,application/json,,,964,45,,,192,0,0,26,166,0,156,212.55.189.217,,377,
167,,2019-10-12T14:40:31.487+03:00,GET,https://c.amazon-adsystem.com/e/dtb/bid?src=600&pubid=450e78ce-613c-4c21-88a1-aa052db14af2&u=https%3A%2F%2Fwww.sporcle.com%2F&pid=8989384699411570880415231&cb=2549719307571570880431123&ws=800x600&v=7.37.00&t=1000&slots=%5B%7B%22sd%22%3A%22sporcle_728x90_ATF%22%2C%22s%22%3A%5B%22728x90%22%5D%2C%22sn%22%3A%22%2F15184186%2Fsporcle_728x90_ATF%22%7D%5D&pj=%7B%22apse%22%3A%7B%22chunkRequests%22%3Afalse%2C%22shouldCFRoute%22%3Atrue%2C%22shouldSampleLatency%22%3Afalse%7D%7D&gdprl=%7B%22status%22%3A%22cmp-error%22%7D,HTTP/1.1,value,912,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,536,135,,,355,0,0,0,331,0,162,143.204.196.102,,519,
168,,2019-10-12T14:40:31.539+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=3566541694658723&correlator=281201434226870&output=ldjh&impl=fif&adsid=NT&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191012&iu=%2F32867010%2FA_728x90&sz=728x90&scp=c%3D20%26r%3D110%26d%3Dsporcle2.com%26g%3Ddv3UEm-Yir5lQMacwqm_6l%26gd%3Ddv3UEm-Yir5lQMacwqm_6l%253Adesktop%26cc%3D154%26pf%3D50%26ivt%3D13%26iva%3D51%26ivb%3D32%26ivc%3D23%26ivd%3D9%26ive%3D2%26ivp%3D83%26osr%3D94%26pre%3Dapnx%253At%2Caol%253A0%2Cox%253At%2Cttx%253At%26pre_sz%3Dapnx%253A0x0%2Caol%253A0x0%2Cox%253A0x0%2Cttx%253A0x0%26tier%3Dapnx%253A0%2Caol%253A0%2Cox%253A0%2Cttx%253A0%26hb%3D0&cookie=ID%3D865c5e245757f018%3AT%3D1570881352%3AS%3DALNI_MbdlapCuo4aWbtRuZ9xtqbjoO5r_Q&cdm=www.sporcle.com&bc=31&abxe=1&lmt=1570880431&dt=1570880431402&dlt=1570880418440&idt=12889&ea=0&frm=23&biw=793&bih=579&isw=1&ish=1&oid=3&adx=-10000&ady=-9995&adk=657788913&uci=gsfmxcgadnuh&ifi=1&ifk=3196415080&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&nhd=1&iag=3&url=https%3A%2F%2Fwww.sporcle.com%2F&top=https%3A%2F%2Fwww.sporcle.com%2F&dssz=4&icsg=170&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=1x0&msz=728x90&ga_vid=1764772103.1570880217&ga_sid=1570880431&ga_hid=750699878&fws=256&ohw=0,HTTP/1.1,value,1723,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,826,111,,,-1,-1,0,-1,-1,0,252,216.58.207.34,,254,
169,,2019-10-12T14:40:31.541+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,428,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1085,143,,,392,0,0,0,363,0,166,37.252.173.38,,559,
170,,2019-10-12T14:40:31.574+03:00,GET,https://api.bounceexchange.com/bounce/init1.js?tojQ=function&cts=1570880430411&tzo=-180&website_id=2490&resolution=800x600&referrer=&calling_url=https%3A%2F%2Fwww.sporcle.com%2F&visit_cookie=%7B%22lp%22%3A%22https%253A%252F%252Fwww.sporcle.com%252F%22%2C%22r%22%3A%22%22%7D&cookie=%7B%22fvt%22%3A1570881437%2C%22vid%22%3A1570881297976380%2C%22ao%22%3A0%2C%22lp%22%3A%22https%253A%252F%252Fwww.sporcle.com%252F%22%2C%22as%22%3A0%2C%22vpv%22%3A3%2C%22d%22%3A%22d%22%2C%22r%22%3A%22%22%2C%22cvt%22%3A1570881297%2C%22sid%22%3A39%2C%22gcr%22%3A16%2C%22m%22%3A0%2C%22did%22%3A%221552350625690368684%22%2C%22lvt%22%3A1570881438%2C%22campaigns%22%3A%7B%22777738%22%3A%7B%22vv%22%3A3%2C%22lvt%22%3A1570881438%7D%2C%22777740%22%3A%7B%22vv%22%3A0%2C%22lvt%22%3A1570881297%7D%2C%22777744%22%3A%7B%22vv%22%3A0%2C%22lvt%22%3A1570881297%7D%2C%22943846%22%3A%7B%22vv%22%3A3%2C%22lvt%22%3A1570881438%7D%7D%7D&vars[interstitial_absent]=true&vars[quiz_completed]=false&vars[sporcle_orange_user]=false&vars[quiz_running]=false&cookie_too_large=false&bp=0&etp=[]&pts=&compliance_flag=gdpr_no_consent,HTTP/1.1,value,1501,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,698,12006,,,372,0,30,28,334,0,201,35.186.255.8,,634,
171,,2019-10-12T14:40:31.589+03:00,GET,https://sporcle-d.openx.net/w/1.0/arj?ju=https%3A%2F%2Fwww.sporcle.com%2F&jr=&ch=UTF-8&res=800x600x24&ifr=false&tz=-180&tws=800x600&be=1&bc=hb_pb_2.1.5&dddid=4d2567ff-db6a-4541-ac74-7c7405923bc3&nocache=1570880431149&x_gdpr_f=1&pubcid=23b01c16-385a-4bcd-9169-b3e669822fd7&aus=728x90&divIds=sporcle_728x90_ATF&auid=540386379&,HTTP/1.1,value,902,0,,200,OK,HTTP/1.1,0,application/json,,,571,173,,,435,0,0,0,403,0,100,34.95.120.147,,537,
172,,2019-10-12T14:40:31.654+03:00,GET,https://c.amazon-adsystem.com/aax2/apstag.js,HTTP/1.1,,413,0,,200,OK,HTTP/1.1,0,application/javascript,,,483,22193,,,-1,-1,4,-1,-1,0,153,143.204.196.102,,158,
173,,2019-10-12T14:40:31.682+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,value,760,0,,200,OK,HTTP/1.1,0,text/html,,,546,68,,,325,0,4,0,297,0,313,34.95.124.132,,644,
174,,2019-10-12T14:40:31.711+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,428,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1085,143,,,-1,-1,0,-1,-1,0,173,37.252.173.38,,174,
175,,2019-10-12T14:40:31.740+03:00,GET,https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp,HTTP/1.1,value,431,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,-1,-1,0,0,,,0,No response received
