,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.receive,timings.ssl,timings.blocked,timings.dns,timings.connect,serverIPAddress,comment,time,response._error
18,har_a2,2019-12-09T09:58:47.900+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ye/r/gh2BKTXkCxb.png,HTTP/1.1,,490,0,,200,OK,HTTP/1.1,0,image/png,,,554,16481,,,0,73,78,78,0,0,151,157.240.1.23,,302,
19,har_a2,2019-12-09T09:58:47.975+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iyl-4/yh/l/en_US/5NE4ZdNpr33.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,84681,,,0,74,25,-1,-1,-1,-1,157.240.1.23,,100,
20,har_a2,2019-12-09T09:58:47.976+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yk/r/6Qzm6PWxtWV.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,71045,,,0,75,102,-1,-1,-1,-1,157.240.1.23,,178,
21,har_a2,2019-12-09T09:58:47.976+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iwOb4/yw/l/en_US/glxc51GHtQu.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,45130,,,0,77,23,-1,-1,-1,-1,157.240.1.23,,101,
22,har_a2,2019-12-09T09:58:47.976+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqiV4/yg/l/en_US/i2NfcZ_M9mN.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,53120,,,0,87,192,-1,-1,-1,-1,157.240.1.23,,279,
23,har_a2,2019-12-09T09:58:48.291+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iidW4/y-/l/en_US/FTlx24msgmk.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,19119,,,0,84,2,-1,-1,-1,-1,157.240.1.23,,86,
24,har_a2,2019-12-09T09:58:48.291+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/E9Mk8QCCThk.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,4254,,,0,72,1,-1,-1,-1,-1,157.240.1.23,,74,
25,har_a2,2019-12-09T09:58:48.292+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i8594/yT/l/en_US/yqcGSezrmzF.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,5360,,,0,74,0,-1,-1,-1,-1,157.240.1.23,,74,
26,har_a2,2019-12-09T09:58:48.293+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iNq44/yb/l/en_US/7SLr517XDtC.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,97305,,,0,73,86,-1,-1,-1,-1,157.240.1.23,,159,
27,har_a2,2019-12-09T09:58:48.293+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iSRX4/yz/l/en_US/juZKaOZI_AA.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,91508,,,0,74,174,-1,-1,-1,-1,157.240.1.23,,248,
28,har_a2,2019-12-09T09:58:48.294+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iYXl4/yI/l/en_US/CSM_QaqTSsW.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,6940,,,0,73,3,-1,-1,-1,-1,157.240.1.23,,77,
29,har_a2,2019-12-09T09:58:48.366+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yk/r/9zFAWatiAXv.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,6825,,,0,84,1,-1,-1,-1,-1,157.240.1.23,,86,
30,har_a2,2019-12-09T09:58:48.371+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i5Xt4/yn/l/en_US/Mh1V09ZtqoH.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,14563,,,0,95,10,-1,-1,-1,-1,157.240.1.23,,105,
31,har_a2,2019-12-09T09:58:48.372+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/tb_YvEDWcve.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,6631,,,0,92,7,-1,-1,-1,-1,157.240.1.23,,100,
32,har_a2,2019-12-09T09:58:48.378+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3in4-4/yx/l/en_US/iGIJeXqUf1S.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,52832,,,0,103,35,-1,-1,-1,-1,157.240.1.23,,139,
33,har_a2,2019-12-09T09:58:48.455+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iIvb4/yA/l/en_US/m_NTmSlDcn8.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,32868,,,0,72,30,-1,-1,-1,-1,157.240.1.23,,103,
34,har_a2,2019-12-09T09:58:48.457+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3izyp4/yV/l/en_US/rEYQ_BPfYNj.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,43280,,,0,74,5,-1,-1,-1,-1,157.240.1.23,,80,
35,har_a2,2019-12-09T09:58:48.475+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iY_v4/yD/l/en_US/E5debFZMRmF.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,24055,,,0,77,30,-1,-1,-1,-1,157.240.1.23,,108,
36,har_a2,2019-12-09T09:58:48.477+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yK/r/oQRPcv6688-.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,1259,,,0,77,0,-1,-1,-1,-1,157.240.1.23,,77,
37,har_a2,2019-12-09T09:58:48.519+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yQ/r/TY4Ive0bek1.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,7493,,,0,83,1,-1,-1,-1,-1,157.240.1.23,,85,
38,har_a2,2019-12-09T09:58:48.540+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i1md4/y-/l/en_US/Yvesfg-Jylo.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,45776,,,0,76,11,-1,-1,-1,-1,157.240.1.23,,88,
39,har_a2,2019-12-09T09:58:48.543+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/sjETqwBblQz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,51646,,,0,76,84,-1,-1,-1,-1,157.240.1.23,,161,
40,har_a2,2019-12-09T09:58:48.560+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iwFx4/yW/l/en_US/oaTXY-Bqn3q.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,76774,,,0,76,78,-1,-1,-1,-1,157.240.1.23,,155,
41,har_a2,2019-12-09T09:58:48.560+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/svFKQXueTby.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,2406,,,0,74,1,-1,-1,-1,-1,157.240.1.23,,76,
42,har_a2,2019-12-09T09:58:48.584+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqES4/yZ/l/en_US/sPURVlDOSFS.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,9980,,,0,73,5,-1,-1,-1,-1,157.240.1.23,,79,
43,har_a2,2019-12-09T09:58:48.606+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/BihyW7UecgF.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,1278,,,0,82,0,-1,-1,-1,-1,157.240.1.23,,83,
44,har_a2,2019-12-09T09:58:48.629+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yE/r/1WstuO0PYnw.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,5745,,,0,75,1,-1,-1,-1,-1,157.240.1.23,,76,
45,har_a2,2019-12-09T09:58:48.902+02:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,,665,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1386,66,,,0,148,0,-1,-1,-1,-1,31.13.90.36,,148,
46,har_a2,2019-12-09T09:58:48.936+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,,429,0,,200,OK,HTTP/1.1,0,image/gif,,,551,43,,,0,76,0,-1,-1,-1,-1,157.240.1.23,,76,
47,har_a2,2019-12-09T09:58:49.053+02:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,,665,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1386,66,,,0,143,0,493,0,0,586,31.13.90.36,,730,
48,har_a2,2019-12-09T09:58:49.471+02:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,value,602,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1251,6479,,,0,162,1,315,0,1,388,31.13.90.36,,553,
49,har_a2,2019-12-09T09:58:49.666+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/GpEMsEYd5bN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,value,501,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,566,131,,,0,73,0,-1,-1,-1,-1,157.240.1.23,,74,
50,har_a2,2019-12-09T09:58:49.667+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y2/l/0,cross/d1NO03_1zJA.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,value,501,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,15377,,,0,83,18,-1,-1,-1,-1,157.240.1.23,,101,
51,har_a2,2019-12-09T09:58:49.668+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/pZf38NqrlFs.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,value,501,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,20312,,,0,73,77,77,0,0,151,157.240.1.23,,302,
52,har_a2,2019-12-09T09:58:49.678+02:00,GET,https://cx.atdmt.com/?f=AYyPrmbzIk7Jqhdn3UNKPvfO6GZtkgGZstrpTDShz9YXQmHdhBwrJEwSOM-4c_UvSLq9A4Qoc1666I8nCejJq8Z_&c=1029185933&v=1&l=2,HTTP/1.1,value,526,0,,200,OK,HTTP/1.1,0,image/gif,,,539,42,,,0,107,0,366,0,4,439,31.13.90.9,,551,
53,har_a2,2019-12-09T09:58:49.742+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yC/r/hm1syguAPPs.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,477,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,83285,,,0,77,110,-1,-1,-1,-1,157.240.1.23,,188,
54,har_a2,2019-12-09T09:58:49.965+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,,607,3137,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,0,96,0,-1,-1,-1,-1,31.13.90.36,,96,
55,har_a2,2019-12-09T09:58:50.074+02:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,,439,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,521,464,,,0,67,0,351,0,0,407,172.217.23.100,,475,
56,har_a2,2019-12-09T09:58:50.196+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iyl-4/yh/l/en_US/5NE4ZdNpr33.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,488,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,84681,,,0,73,37,-1,-1,-1,-1,157.240.1.23,,111,
57,har_a2,2019-12-09T09:58:50.197+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yX/r/3_f2WW54HNl.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,477,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,715,,,0,77,0,-1,-1,-1,-1,157.240.1.23,,77,
58,har_a2,2019-12-09T09:58:50.198+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/E9Mk8QCCThk.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,477,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,4254,,,0,91,1,-1,-1,-1,-1,157.240.1.23,,93,
59,har_a2,2019-12-09T09:58:50.198+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iNq44/yb/l/en_US/7SLr517XDtC.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,488,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,97305,,,0,78,244,84,0,0,157,157.240.1.23,,480,
60,har_a2,2019-12-09T09:58:50.302+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yk/r/6Qzm6PWxtWV.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,477,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,71045,,,0,83,105,-1,-1,-1,-1,157.240.1.23,,189,
61,har_a2,2019-12-09T09:58:50.304+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yk/r/9zFAWatiAXv.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,477,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,6825,,,0,91,0,-1,-1,-1,-1,157.240.1.23,,92,
62,har_a2,2019-12-09T09:58:50.482+02:00,GET,https://www.gstatic.com/recaptcha/releases/PRkVene3wKrZUWATSylf69ja/recaptcha__en.js,HTTP/1.1,,484,0,,200,OK,HTTP/1.1,0,text/javascript,,,569,92901,,,0,57,146,278,0,0,334,216.58.205.227,,539,
63,har_a2,2019-12-09T09:58:50.750+02:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=PRkVene3wKrZUWATSylf69ja&size=normal&cb=p6odbnfsaud0,HTTP/1.1,value,738,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,762,9227,,,0,80,7,-1,-1,-1,-1,172.217.23.100,,88,
64,har_a2,2019-12-09T09:58:50.857+02:00,GET,https://www.gstatic.com/recaptcha/releases/PRkVene3wKrZUWATSylf69ja/styles__ltr.css,HTTP/1.1,,591,0,,200,OK,HTTP/1.1,0,text/css,,,562,90935,,,0,57,37,-1,-1,-1,-1,216.58.205.227,,94,
65,har_a2,2019-12-09T09:58:50.955+02:00,GET,https://www.gstatic.com/recaptcha/releases/PRkVene3wKrZUWATSylf69ja/recaptcha__en.js,HTTP/1.1,,577,0,,200,OK,HTTP/1.1,0,text/javascript,,,569,92901,,,0,59,34,-1,-1,-1,-1,216.58.205.227,,94,
66,har_a2,2019-12-09T09:58:51.170+02:00,GET,https://www.google.com/js/bg/hXx9FLqs445W2qgnFhm_HMWoQC_zK880E2pKDGygpUc.js,HTTP/1.1,,569,0,,200,OK,HTTP/1.1,0,text/javascript,,,569,5397,,,0,56,4,-1,-1,-1,-1,172.217.23.100,,61,
67,har_a2,2019-12-09T09:58:51.233+02:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=PRkVene3wKrZUWATSylf69ja,HTTP/1.1,value,581,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,521,112,,,0,67,1,-1,-1,-1,-1,172.217.23.100,,69,
68,har_a2,2019-12-09T09:58:51.257+02:00,GET,https://www.gstatic.com/chrome/intelligence/assist/ranker/models/translate/2017/03/translate_ranker_model_20170329.pb.bin,HTTP/1.1,,366,0,,200,OK,HTTP/1.1,0,text/html,,,538,2407,,,0,59,0,80,0,0,143,216.58.205.227,,203,
69,har_a2,2019-12-09T09:58:51.307+02:00,GET,https://www.facebook.com/osd.xml,HTTP/1.1,,455,0,,200,OK,HTTP/1.1,0,text/xml; charset=UTF-8,,,1184,446,,,0,96,0,-1,-1,-1,-1,31.13.90.36,,96,
70,har_a2,2019-12-09T09:58:51.312+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswdC1nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001513526&__s=nb09g0%3A0qdz98%3Azk396y&__hsi=6768345874789668215-0&__spin_r=1001513526&__spin_b=trunk&__spin_t=1575878325,HTTP/1.1,value,833,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,1301,,,0,101,0,-1,-1,-1,-1,31.13.90.36,,101,
71,har_a2,2019-12-09T09:58:51.316+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/yo/r/iRmz9lCMBD2.ico,HTTP/1.1,,426,0,,200,OK,HTTP/1.1,0,image/x-icon,,,556,5430,,,0,74,1,-1,-1,-1,-1,157.240.1.23,,75,
72,har_a2,2019-12-09T09:58:51.338+02:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=PRkVene3wKrZUWATSylf69ja&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=lohd34lxiwlj,HTTP/1.1,value,689,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,762,1102,,,0,69,2,-1,-1,-1,-1,172.217.23.100,,71,
73,har_a2,2019-12-09T09:58:51.354+02:00,GET,https://www.gstatic.com/recaptcha/releases/PRkVene3wKrZUWATSylf69ja/recaptcha__en.js,HTTP/1.1,,475,0,,200,OK,HTTP/1.1,0,text/javascript,,,569,92901,,,0,56,30,-1,-1,-1,-1,216.58.205.227,,87,
